time (ps),RMSD to cluster 1 (nm)
64780.0,1.0439
64790.0,1.185
64800.0,1.0404
64810.0,1.0624
64820.0,1.0504
64830.0,1.1911
64840.0,1.116
64850.0,1.1339
64860.0,1.0556
64870.0,1.1659
64880.0,1.1819
64890.0,0.4642
64900.0,1.1151
64910.0,1.1241
64920.0,0.4577
64930.0,0.4727
64940.0,0.4591
64950.0,1.0201
64960.0,0.9997
64970.0,0.451
64980.0,1.1197
64990.0,0.4368
65000.0,1.2625
65010.0,1.2618
65020.0,1.223
65030.0,1.2012
65040.0,1.0692
65050.0,1.1986
65060.0,1.0521
65070.0,1.1688
65080.0,1.0331
65090.0,0.9982
65100.0,0.6043
65110.0,0.5931
65120.0,0.5802
65130.0,0.5878
65140.0,0.5807
65150.0,0.5778
65160.0,1.1293
65170.0,1.2001
65180.0,1.2299
65190.0,1.2273
65200.0,1.2107
65210.0,1.2135
65220.0,0.552
65230.0,0.5328
65240.0,1.372
65250.0,1.3847
65260.0,0.7076
65270.0,0.6907
65280.0,0.5536
65290.0,0.658
65300.0,0.6238
65310.0,0.5942
65320.0,0.5688
65330.0,0.5907
65340.0,0.7017
65350.0,0.6934
65360.0,0.7109
65370.0,0.5715
65380.0,0.5543
65390.0,0.5362
65400.0,0.914
65410.0,0.8972
65420.0,0.5752
65430.0,0.6002
65440.0,0.6825
65450.0,0.574
65460.0,0.5699
65470.0,0.5628
65480.0,0.5847
65490.0,0.5639
65500.0,0.5726
65510.0,0.6737
65520.0,0.7031
65530.0,0.6893
65540.0,0.5736
65550.0,0.6721
65560.0,0.6543
65570.0,0.6438
65580.0,0.5076
65590.0,0.5019
65600.0,0.5093
65610.0,0.6045
65620.0,0.6313
65630.0,0.641
65640.0,1.0156
65650.0,0.6289
65660.0,0.5527
65670.0,0.5372
65680.0,0.5477
65690.0,1.4205
65700.0,1.4517
65710.0,1.5005
65720.0,1.1007
65730.0,1.0698
65740.0,1.0833
65750.0,1.0937
65760.0,1.1111
65770.0,1.1384
65780.0,1.1213
65790.0,1.1355
65800.0,1.5136
65810.0,1.5053
65820.0,1.4384
65830.0,1.4349
65840.0,1.4361
65850.0,1.4501
65860.0,1.4266
65870.0,1.4307
65880.0,0.5607
65890.0,1.4288
65900.0,0.579
65910.0,1.111
65920.0,1.0988
65930.0,1.1753
65940.0,1.1289
65950.0,0.5905
65960.0,0.594
65970.0,1.2097
65980.0,1.2217
65990.0,1.2373
66000.0,1.2251
66010.0,1.2167
66020.0,1.2588
66030.0,0.6343
66040.0,1.2194
66050.0,1.2404
66060.0,0.951
66070.0,0.9055
66080.0,0.8763
66090.0,0.8751
66100.0,0.8839
66110.0,0.8787
66120.0,0.827
66130.0,0.8074
66140.0,0.7908
66150.0,0.822
66160.0,1.2001
66170.0,1.296
66180.0,1.2185
66190.0,0.5901
66200.0,0.5671
66210.0,0.5769
66220.0,0.8574
66230.0,0.831
66240.0,0.8317
66250.0,1.1432
66260.0,1.188
66270.0,0.7726
66280.0,0.8259
66290.0,0.8248
66300.0,0.5848
66310.0,0.8728
66320.0,0.8786
66330.0,1.1833
66340.0,0.8847
66350.0,0.8882
66360.0,0.8363
66370.0,1.224
66380.0,1.2524
66390.0,0.8603
66400.0,0.8384
66410.0,0.8213
66420.0,0.8272
66430.0,0.7757
66440.0,1.2445
66450.0,1.2767
66460.0,0.8192
66470.0,0.7793
66480.0,0.9451
66490.0,0.9452
66500.0,0.9464
66510.0,0.921
66520.0,0.9403
66530.0,0.9426
66540.0,1.2895
66550.0,1.589
66560.0,1.2827
66570.0,0.5654
66580.0,1.517
66590.0,1.5205
66600.0,1.5101
66610.0,1.5137
66620.0,1.2322
66630.0,1.2071
66640.0,1.2205
66650.0,1.2388
66660.0,1.4911
66670.0,1.493
66680.0,1.5007
66690.0,1.4999
66700.0,1.5015
66710.0,1.5156
66720.0,0.6705
66730.0,0.6551
66740.0,0.6404
66750.0,0.6583
66760.0,0.6647
66770.0,0.6787
66780.0,0.6725
66790.0,1.2991
66800.0,0.6842
66810.0,0.6991
66820.0,1.2459
66830.0,1.2941
66840.0,0.6886
66850.0,0.6199
66860.0,0.6915
66870.0,0.5653
66880.0,0.5781
66890.0,0.5791
66900.0,0.5446
66910.0,0.695
66920.0,0.7088
66930.0,0.7013
66940.0,0.6661
66950.0,0.7032
66960.0,0.6659
66970.0,0.6553
66980.0,0.7099
66990.0,0.6021
67000.0,0.7016
67010.0,0.6964
67020.0,0.6885
67030.0,0.6845
67040.0,0.5791
67050.0,0.7217
67060.0,0.7683
67070.0,0.5837
67080.0,0.7481
67090.0,0.6022
67100.0,0.5174
67110.0,0.5189
67120.0,0.7793
67130.0,0.7813
67140.0,0.7726
67150.0,0.8041
67160.0,0.7713
67170.0,0.6906
67180.0,0.7154
67190.0,1.007
67200.0,1.0065
67210.0,0.6864
67220.0,0.6536
67230.0,0.6269
67240.0,0.6138
67250.0,0.6001
67260.0,0.6575
67270.0,0.4731
67280.0,0.4709
67290.0,0.4902
67300.0,0.6806
67310.0,0.6979
67320.0,0.5186
67330.0,0.5599
67340.0,0.7463
67350.0,0.7292
67360.0,0.7383
67370.0,0.7248
67380.0,0.5457
67390.0,0.5377
67400.0,0.5793
67410.0,0.5801
67420.0,0.5876
67430.0,0.5924
67440.0,0.693
67450.0,0.673
67460.0,0.6714
67470.0,0.7343
67480.0,0.6556
67490.0,0.7439
67500.0,0.639
67510.0,0.748
67520.0,0.7366
67530.0,0.7178
67540.0,0.5503
67550.0,0.5688
67560.0,0.554
67570.0,0.4341
67580.0,0.4449
67590.0,0.5413
67600.0,0.5489
67610.0,0.5641
67620.0,0.5437
67630.0,0.5852
67640.0,0.5796
67650.0,0.5575
67660.0,0.4037
67670.0,0.582
67680.0,0.4237
67690.0,0.7468
67700.0,0.7308
67710.0,0.9787
67720.0,0.4118
67730.0,0.4147
67740.0,0.4321
67750.0,0.4985
67760.0,0.518
67770.0,0.5263
67780.0,0.5285
67790.0,0.5069
67800.0,0.9811
67810.0,0.8966
67820.0,0.8544
67830.0,0.8818
67840.0,0.8278
67850.0,0.8497
67860.0,0.8649
67870.0,0.832
67880.0,0.8238
67890.0,0.8217
67900.0,0.841
67910.0,0.8995
67920.0,0.4734
67930.0,0.9156
67940.0,0.9032
67950.0,0.8925
67960.0,0.5204
67970.0,0.8753
67980.0,0.4915
67990.0,0.4896
68000.0,0.5104
68010.0,0.5245
68020.0,0.857
68030.0,0.8245
68040.0,0.8515
68050.0,0.8344
68060.0,0.8697
68070.0,0.4743
68080.0,0.4632
68090.0,0.4688
68100.0,0.8848
68110.0,0.898
68120.0,0.8999
68130.0,0.4664
68140.0,1.1797
68150.0,0.4803
68160.0,0.4782
68170.0,0.4814
68180.0,1.4446
68190.0,1.4369
68200.0,1.4508
68210.0,1.4589
68220.0,1.2481
68230.0,0.9929
68240.0,0.9809
68250.0,0.9794
68260.0,0.4818
68270.0,0.5134
68280.0,0.4987
68290.0,0.4869
68300.0,0.9608
68310.0,0.9888
68320.0,0.4663
68330.0,0.484
68340.0,0.4747
68350.0,0.48
68360.0,0.5044
68370.0,0.4912
68380.0,0.5052
68390.0,0.5048
68400.0,0.4761
68410.0,0.456
68420.0,0.4497
68430.0,0.4586
68440.0,0.4969
68450.0,0.4861
68460.0,0.5688
68470.0,0.606
68480.0,0.6036
68490.0,0.6201
68500.0,0.5955
68510.0,0.5886
68520.0,0.5825
68530.0,0.5664
68540.0,0.584
68550.0,1.0704
68560.0,1.066
68570.0,1.0921
68580.0,1.1297
68590.0,0.7486
68600.0,0.7525
68610.0,0.5819
68620.0,0.5515
68630.0,0.5296
68640.0,0.7712
68650.0,0.8012
68660.0,0.7992
68670.0,1.2229
68680.0,0.5809
68690.0,1.2732
68700.0,1.263
68710.0,0.7799
68720.0,1.2427
68730.0,0.7696
68740.0,1.3444
68750.0,1.3326
68760.0,1.3866
68770.0,0.4625
68780.0,0.4848
68790.0,1.2727
68800.0,0.4676
68810.0,1.1696
68820.0,1.2094
68830.0,1.1749
68840.0,1.2476
68850.0,0.977
68860.0,0.9851
68870.0,0.5151
68880.0,0.4982
68890.0,0.4453
68900.0,0.9616
68910.0,0.4618
68920.0,1.0361
68930.0,0.9849
68940.0,1.018
68950.0,0.9605
68960.0,0.9888
68970.0,1.0041
68980.0,0.4892
68990.0,0.5014
69000.0,0.8061
69010.0,0.4976
69020.0,0.5099
69030.0,0.5207
69040.0,0.4903
69050.0,0.5086
69060.0,0.5183
69070.0,1.4426
69080.0,1.5129
69090.0,1.5297
69100.0,1.5233
69110.0,1.5806
69120.0,1.567
69130.0,0.3174
69140.0,0.3254
69150.0,0.3063
69160.0,0.3108
69170.0,0.3185
69180.0,1.5806
69190.0,0.299
69200.0,0.3143
69210.0,0.3129
69220.0,0.7255
69230.0,0.7292
69240.0,0.4583
69250.0,0.44
69260.0,0.5446
69270.0,0.4847
69280.0,0.5012
69290.0,0.4936
69300.0,0.464
69310.0,0.4837
69320.0,0.5044
69330.0,0.4959
69340.0,0.5092
69350.0,0.5661
69360.0,0.4909
69370.0,0.5168
69380.0,0.7314
69390.0,0.5297
69400.0,0.5231
69410.0,0.5153
69420.0,0.5155
69430.0,0.4952
69440.0,0.495
69450.0,0.47
69460.0,1.4175
69470.0,1.4429
69480.0,0.5277
69490.0,0.6886
69500.0,0.6971
69510.0,0.7032
69520.0,0.7084
69530.0,0.7202
69540.0,0.9205
69550.0,0.9091
69560.0,0.9422
69570.0,0.5547
69580.0,0.5511
69590.0,0.9472
69600.0,0.9939
69610.0,0.5311
69620.0,0.5663
69630.0,0.5631
69640.0,0.5548
69650.0,1.3934
69660.0,1.4579
69670.0,1.4175
69680.0,1.3834
69690.0,0.5414
69700.0,0.5482
69710.0,0.5451
69720.0,0.888
69730.0,0.9121
69740.0,1.3547
69750.0,1.3522
69760.0,1.2641
69770.0,0.5415
69780.0,1.3132
69790.0,1.2924
69800.0,1.2774
69810.0,1.2722
69820.0,0.4868
69830.0,0.491
69840.0,0.5271
69850.0,0.5173
69860.0,0.5234
69870.0,0.5389
69880.0,0.8788
69890.0,0.8949
69900.0,0.8929
69910.0,0.9424
69920.0,0.9071
69930.0,0.5246
69940.0,0.5228
69950.0,0.936
69960.0,0.9272
69970.0,0.539
69980.0,0.528
69990.0,0.5269
70000.0,0.5558
70010.0,0.9418
70020.0,0.9291
70030.0,0.9341
70040.0,0.9454
70050.0,0.5118
70060.0,0.4929
70070.0,0.4913
70080.0,1.0297
70090.0,0.4889
70100.0,0.5009
70110.0,0.4597
70120.0,0.4528
70130.0,0.4532
70140.0,0.4668
70150.0,0.4812
70160.0,0.4832
70170.0,0.4655
70180.0,0.4628
70190.0,0.4887
70200.0,1.1834
70210.0,0.467
70220.0,0.4648
70230.0,0.4666
70240.0,0.5064
70250.0,0.4646
70260.0,0.5173
70270.0,0.5233
70280.0,0.9804
70290.0,0.5155
70300.0,0.9412
70310.0,0.5042
70320.0,0.9963
70330.0,0.9802
70340.0,0.9729
70350.0,1.0093
70360.0,0.428
70370.0,1.0077
70380.0,0.9953
70390.0,0.4323
70400.0,0.4362
70410.0,0.4218
70420.0,0.4133
70430.0,0.9819
70440.0,0.433
70450.0,1.0471
70460.0,1.0941
70470.0,1.0523
70480.0,1.0191
70490.0,1.0359
70500.0,0.5454
70510.0,0.9843
70520.0,1.0604
70530.0,0.4967
70540.0,0.5092
70550.0,0.52
70560.0,1.0164
70570.0,1.0359
70580.0,0.531
70590.0,0.5226
70600.0,0.4985
70610.0,0.7332
70620.0,0.7209
70630.0,0.558
70640.0,0.5564
70650.0,0.5464
70660.0,0.9989
70670.0,1.0324
70680.0,1.0146
70690.0,1.0212
70700.0,0.9962
70710.0,1.0335
70720.0,0.5089
70730.0,0.7205
70740.0,0.4883
70750.0,1.0262
70760.0,1.0462
70770.0,1.0679
70780.0,1.0991
70790.0,0.4424
70800.0,0.4691
70810.0,0.4652
70820.0,0.4508
70830.0,1.0404
70840.0,0.4333
70850.0,0.4464
70860.0,0.4541
70870.0,0.441
70880.0,0.4488
70890.0,0.4575
70900.0,1.085
70910.0,1.0944
70920.0,0.4577
70930.0,0.463
70940.0,0.459
70950.0,1.0965
70960.0,1.109
70970.0,1.0943
70980.0,0.4615
70990.0,0.7613
71000.0,1.1218
71010.0,1.1095
71020.0,0.4691
71030.0,0.4512
71040.0,0.453
71050.0,0.4628
71060.0,0.4626
71070.0,0.7404
71080.0,0.77
71090.0,0.7664
71100.0,0.7904
71110.0,0.7729
71120.0,0.774
71130.0,0.8168
71140.0,0.8039
71150.0,0.8338
71160.0,0.8239
71170.0,0.4443
71180.0,0.4469
71190.0,0.7205
71200.0,0.4467
71210.0,0.7076
71220.0,0.6997
71230.0,0.8738
71240.0,0.8824
71250.0,0.7358
71260.0,0.7331
71270.0,0.7283
71280.0,1.2622
71290.0,1.2748
71300.0,1.2959
71310.0,1.2546
71320.0,1.2672
71330.0,1.2709
71340.0,0.4765
71350.0,0.4926
71360.0,0.4855
71370.0,0.4559
71380.0,0.455
71390.0,0.4443
71400.0,0.8358
71410.0,0.4675
71420.0,0.4657
71430.0,0.4767
71440.0,0.4351
71450.0,0.4238
71460.0,0.4284
71470.0,0.7502
71480.0,0.7275
71490.0,0.7539
71500.0,0.422
71510.0,0.4343
71520.0,0.4286
71530.0,0.7838
71540.0,1.2166
71550.0,0.8502
71560.0,0.8771
71570.0,0.8953
71580.0,0.9207
71590.0,0.8958
71600.0,0.8945
71610.0,1.2858
71620.0,1.2936
71630.0,0.8775
71640.0,1.244
71650.0,0.8216
71660.0,1.2718
71670.0,1.27
71680.0,0.8161
71690.0,1.2638
71700.0,0.7942
71710.0,1.2306
71720.0,0.835
71730.0,0.8093
71740.0,0.8398
71750.0,1.1718
71760.0,1.2312
71770.0,0.4586
71780.0,0.4634
71790.0,1.2485
71800.0,0.8007
71810.0,0.7834
71820.0,0.456
71830.0,0.4626
71840.0,0.4637
71850.0,0.4809
71860.0,1.3771
71870.0,0.4726
71880.0,0.461
71890.0,0.4547
71900.0,0.4666
71910.0,0.4552
71920.0,0.4554
71930.0,0.454
71940.0,0.8362
71950.0,0.467
71960.0,0.8484
71970.0,0.451
71980.0,0.8219
71990.0,0.8525
72000.0,0.8202
72010.0,0.8305
72020.0,0.8118
72030.0,0.4634
72040.0,0.4494
72050.0,0.4671
72060.0,0.4659
72070.0,0.4708
72080.0,0.7715
72090.0,0.4683
72100.0,0.4668
72110.0,0.4457
72120.0,0.4291
72130.0,0.4479
72140.0,0.4382
72150.0,0.4306
72160.0,0.6726
72170.0,0.4738
72180.0,0.4468
72190.0,0.447
72200.0,0.6951
72210.0,0.4525
72220.0,0.5327
72230.0,0.5379
72240.0,0.4654
72250.0,0.8517
72260.0,0.4336
72270.0,0.8223
72280.0,0.8377
72290.0,0.3971
72300.0,0.4158
72310.0,0.8094
72320.0,0.8154
72330.0,0.7825
72340.0,0.7751
72350.0,0.4148
72360.0,0.4363
72370.0,0.7335
72380.0,0.7444
72390.0,0.7469
72400.0,0.7234
72410.0,0.7321
72420.0,0.7407
72430.0,0.4438
72440.0,0.7782
72450.0,0.4448
72460.0,0.7537
72470.0,0.7811
72480.0,0.7327
72490.0,0.4187
72500.0,0.4536
72510.0,0.4301
72520.0,0.698
72530.0,0.7489
72540.0,0.7622
72550.0,0.7448
72560.0,0.7509
72570.0,0.7536
72580.0,0.7449
72590.0,0.7428
72600.0,0.4213
72610.0,0.4446
72620.0,0.4433
72630.0,0.4652
72640.0,0.55
72650.0,0.5654
72660.0,0.7176
72670.0,0.4639
72680.0,0.751
72690.0,0.7577
72700.0,0.4611
72710.0,0.4669
72720.0,0.4668
72730.0,0.5601
72740.0,0.4543
72750.0,0.4673
72760.0,0.8794
72770.0,0.8637
72780.0,0.4567
72790.0,0.4512
72800.0,0.466
72810.0,0.4682
72820.0,0.4825
72830.0,0.4821
72840.0,0.9084
72850.0,0.4759
72860.0,0.4608
72870.0,0.4743
72880.0,0.4404
72890.0,0.4566
72900.0,1.0134
72910.0,0.9821
72920.0,0.943
72930.0,0.9663
72940.0,0.439
72950.0,0.4444
72960.0,0.9958
72970.0,0.4714
72980.0,0.4763
72990.0,0.4639
73000.0,0.4436
73010.0,0.4294
73020.0,0.4297
73030.0,0.4372
73040.0,0.4415
73050.0,0.4486
73060.0,0.4406
73070.0,1.0852
73080.0,1.0797
73090.0,0.4226
73100.0,0.895
73110.0,0.9046
73120.0,0.9109
73130.0,0.4527
73140.0,0.9292
73150.0,0.9215
73160.0,0.9184
73170.0,0.9027
73180.0,0.9288
73190.0,0.9009
73200.0,0.9513
73210.0,0.9425
73220.0,0.9353
73230.0,0.4305
73240.0,0.9722
73250.0,0.4618
73260.0,0.9638
73270.0,0.4551
73280.0,0.4273
73290.0,0.4411
73300.0,0.4243
73310.0,0.5587
73320.0,0.4732
73330.0,0.5456
73340.0,1.6463
73350.0,1.6217
73360.0,0.563
73370.0,0.5821
73380.0,0.5721
73390.0,1.0401
73400.0,1.0349
73410.0,1.0388
73420.0,0.4435
73430.0,1.0958
73440.0,0.4479
73450.0,1.0373
73460.0,1.0596
73470.0,0.764
73480.0,0.7826
73490.0,0.7861
73500.0,0.5685
73510.0,0.5656
73520.0,0.8026
73530.0,1.0424
73540.0,1.0509
73550.0,1.0625
73560.0,1.0492
73570.0,0.768
73580.0,1.0665
73590.0,1.0811
73600.0,1.0597
73610.0,1.1355
73620.0,1.1183
73630.0,1.1127
73640.0,1.104
73650.0,1.0818
73660.0,0.7823
73670.0,0.7819
73680.0,0.7895
73690.0,0.7786
73700.0,1.1236
73710.0,0.4885
73720.0,1.1038
73730.0,1.1328
73740.0,1.1345
73750.0,1.013
73760.0,1.1303
73770.0,0.9559
73780.0,0.9877
73790.0,0.9648
73800.0,0.9398
73810.0,0.9123
73820.0,0.9291
73830.0,0.9242
73840.0,0.9283
73850.0,0.9304
73860.0,0.4752
73870.0,0.4825
73880.0,0.4741
73890.0,0.4617
73900.0,0.9999
73910.0,1.0082
73920.0,1.0148
73930.0,1.0193
73940.0,1.0116
73950.0,1.0314
73960.0,1.2648
73970.0,1.2958
73980.0,0.4521
73990.0,0.4686
74000.0,0.4493
74010.0,0.9875
74020.0,1.0572
74030.0,1.0625
74040.0,1.0537
74050.0,0.4698
74060.0,0.4592
74070.0,0.4617
74080.0,0.5802
74090.0,0.61
74100.0,1.073
74110.0,1.088
74120.0,0.4655
74130.0,0.4617
74140.0,0.4586
74150.0,0.6747
74160.0,0.6486
74170.0,0.6556
74180.0,0.7036
74190.0,0.6972
74200.0,0.6696
74210.0,1.1143
74220.0,1.0851
74230.0,1.0354
74240.0,1.0251
74250.0,0.6349
74260.0,0.9723
74270.0,0.9681
74280.0,1.4763
74290.0,1.492
74300.0,1.51
74310.0,0.9633
74320.0,0.9732
74330.0,0.9868
74340.0,0.9676
74350.0,0.9694
74360.0,0.9619
74370.0,1.4783
74380.0,1.0354
74390.0,1.258
74400.0,1.1026
74410.0,1.0877
74420.0,0.6173
74430.0,1.1989
74440.0,1.1989
74450.0,1.1733
74460.0,1.1165
74470.0,1.1256
74480.0,1.102
74490.0,1.1322
74500.0,1.1595
74510.0,1.1064
74520.0,1.0829
74530.0,1.1211
74540.0,1.1224
74550.0,1.1224
74560.0,0.6451
74570.0,0.6292
74580.0,1.0246
74590.0,0.5776
74600.0,0.5956
74610.0,0.5819
74620.0,0.9314
74630.0,0.9394
74640.0,0.9672
74650.0,0.9357
74660.0,0.9125
74670.0,0.9269
74680.0,0.9851
74690.0,0.9659
74700.0,0.5829
74710.0,0.5873
74720.0,0.6012
74730.0,0.9261
74740.0,0.6001
74750.0,0.6176
74760.0,0.6141
74770.0,0.6529
74780.0,0.6073
74790.0,0.6042
74800.0,0.9351
74810.0,0.9175
74820.0,0.9338
74830.0,1.091
74840.0,1.0951
74850.0,1.0997
74860.0,1.0902
74870.0,1.0998
74880.0,1.1534
74890.0,1.1373
74900.0,1.1583
74910.0,0.4648
74920.0,0.4515
74930.0,0.4475
74940.0,0.4478
74950.0,0.4417
74960.0,1.1121
74970.0,0.4245
74980.0,0.8329
74990.0,0.846
75000.0,0.5887
75010.0,0.5855
75020.0,0.5733
75030.0,0.5888
75040.0,0.4109
75050.0,0.4236
75060.0,0.4287
75070.0,1.3359
75080.0,1.3421
75090.0,0.4578
75100.0,1.3194
75110.0,1.2793
75120.0,1.3341
75130.0,0.4506
75140.0,0.4344
75150.0,0.4335
75160.0,0.9781
75170.0,0.4346
75180.0,0.4483
75190.0,0.928
75200.0,0.9473
75210.0,0.432
75220.0,0.4092
75230.0,0.4222
75240.0,1.2729
75250.0,1.2763
75260.0,1.3507
75270.0,1.3358
75280.0,0.4398
75290.0,1.4005
75300.0,0.446
75310.0,0.7462
75320.0,0.7245
75330.0,0.759
75340.0,0.7582
75350.0,0.7542
75360.0,0.7699
75370.0,0.7403
75380.0,0.4531
75390.0,0.4571
75400.0,0.494
75410.0,0.475
75420.0,1.304
75430.0,1.3075
75440.0,1.3279
75450.0,0.4744
75460.0,0.4806
75470.0,0.4754
75480.0,0.4481
75490.0,0.4492
75500.0,0.443
75510.0,0.4272
75520.0,0.8129
75530.0,0.8195
75540.0,1.3339
75550.0,0.4311
75560.0,0.4096
75570.0,0.832
75580.0,0.8853
75590.0,0.8845
75600.0,0.4269
75610.0,0.8831
75620.0,1.1615
75630.0,0.4465
75640.0,1.1297
75650.0,1.1446
75660.0,0.8975
75670.0,0.8302
75680.0,0.8618
75690.0,1.2445
75700.0,1.2802
75710.0,1.2846
75720.0,1.3096
75730.0,1.3839
75740.0,1.3805
75750.0,1.0924
75760.0,1.1153
75770.0,1.1463
75780.0,0.9384
75790.0,0.9458
75800.0,0.9335
75810.0,0.9721
75820.0,0.4474
75830.0,0.9303
75840.0,0.9683
75850.0,0.9588
75860.0,0.9839
75870.0,1.0425
75880.0,1.0223
75890.0,1.0261
75900.0,0.4253
75910.0,0.4542
75920.0,0.4535
75930.0,1.1701
75940.0,1.1231
75950.0,0.9913
75960.0,0.9735
75970.0,0.9845
75980.0,1.1247
75990.0,1.3909
76000.0,0.9885
76010.0,0.9448
76020.0,1.0623
76030.0,1.0774
76040.0,1.1086
76050.0,1.4695
76060.0,1.1033
76070.0,1.1098
76080.0,1.5201
76090.0,0.4469
76100.0,0.4308
76110.0,1.5155
76120.0,1.1087
76130.0,1.0942
76140.0,1.0363
76150.0,1.354
76160.0,1.3973
76170.0,1.3443
76180.0,1.3778
76190.0,1.3774
76200.0,1.3442
76210.0,1.3335
76220.0,1.2801
76230.0,1.2937
76240.0,1.3533
76250.0,1.2924
76260.0,1.2441
76270.0,1.2719
76280.0,1.2155
76290.0,1.2345
76300.0,1.2301
76310.0,1.2808
76320.0,1.2555
76330.0,1.3068
76340.0,1.3011
76350.0,1.2875
76360.0,1.2215
76370.0,1.2376
76380.0,1.285
76390.0,1.2748
76400.0,1.2687
76410.0,1.223
76420.0,1.2295
76430.0,1.2284
76440.0,1.1903
76450.0,1.216
76460.0,1.246
76470.0,1.1519
76480.0,1.1615
76490.0,1.2754
76500.0,1.2516
76510.0,1.2041
76520.0,1.2509
76530.0,0.5263
76540.0,1.2017
76550.0,1.1938
76560.0,0.4878
76570.0,1.1944
76580.0,1.1781
76590.0,1.1226
76600.0,1.1452
76610.0,1.1815
76620.0,0.4925
76630.0,0.4739
76640.0,0.5829
76650.0,0.5991
76660.0,0.5897
76670.0,0.5819
76680.0,0.5792
76690.0,0.5747
76700.0,0.5129
76710.0,0.5096
76720.0,1.0699
76730.0,1.0364
76740.0,1.0833
76750.0,0.4858
76760.0,0.4816
76770.0,1.1173
76780.0,1.098
76790.0,1.0946
76800.0,1.1571
76810.0,1.18
76820.0,1.1738
76830.0,1.1509
76840.0,1.1685
76850.0,1.1546
76860.0,1.1472
76870.0,0.4619
76880.0,1.1183
76890.0,1.1434
76900.0,0.5361
76910.0,0.9249
76920.0,0.946
76930.0,1.0616
76940.0,0.8821
76950.0,1.084
76960.0,1.0727
76970.0,0.5723
76980.0,0.7222
76990.0,0.6679
77000.0,0.6923
77010.0,0.6926
77020.0,0.9352
77030.0,0.983
77040.0,0.598
77050.0,0.5968
77060.0,0.5917
77070.0,0.6476
77080.0,0.6164
77090.0,0.6568
77100.0,0.6891
77110.0,0.6986
77120.0,0.7096
77130.0,0.6809
77140.0,0.6952
77150.0,0.6814
77160.0,0.6459
77170.0,1.445
77180.0,1.4503
77190.0,1.4537
77200.0,1.4511
77210.0,0.6383
77220.0,0.6383
77230.0,0.6326
77240.0,0.6393
77250.0,0.6224
77260.0,0.6422
77270.0,0.6432
77280.0,0.597
77290.0,0.6289
77300.0,0.7359
77310.0,0.7505
77320.0,0.7499
77330.0,0.7944
77340.0,0.8069
77350.0,0.581
77360.0,0.6002
77370.0,0.6214
77380.0,0.6565
77390.0,0.6241
77400.0,0.6381
77410.0,0.8346
77420.0,0.773
77430.0,1.1191
77440.0,0.7084
77450.0,1.1036
77460.0,1.1126
77470.0,1.2554
77480.0,1.2465
77490.0,1.0441
77500.0,1.2772
77510.0,1.2294
77520.0,1.0417
77530.0,0.987
77540.0,0.9813
77550.0,0.9569
77560.0,0.9926
77570.0,1.125
77580.0,1.1237
77590.0,0.5848
77600.0,0.5884
77610.0,0.5947
77620.0,0.5824
77630.0,0.5927
77640.0,1.2588
77650.0,1.2807
77660.0,1.3076
77670.0,1.2721
77680.0,0.5954
77690.0,1.2277
77700.0,1.2506
77710.0,1.2472
77720.0,1.2079
77730.0,1.1934
77740.0,1.012
77750.0,1.0428
77760.0,1.0379
77770.0,1.3182
77780.0,1.3292
77790.0,0.9297
77800.0,1.056
77810.0,1.0336
77820.0,1.0338
77830.0,0.6885
77840.0,1.0027
77850.0,1.0023
77860.0,0.9756
77870.0,1.4242
77880.0,1.3668
77890.0,1.3895
77900.0,1.378
77910.0,1.3688
77920.0,1.3566
77930.0,1.3478
77940.0,1.377
77950.0,1.4154
77960.0,1.0137
77970.0,0.988
77980.0,1.0262
77990.0,0.7666
78000.0,0.999
78010.0,1.0239
78020.0,1.0193
78030.0,0.9838
78040.0,1.123
78050.0,1.132
78060.0,1.1242
78070.0,1.003
78080.0,1.1485
78090.0,1.0139
78100.0,1.0199
78110.0,1.032
78120.0,0.9855
78130.0,0.9924
78140.0,0.6143
78150.0,0.5891
78160.0,0.9769
78170.0,0.6063
78180.0,0.7811
78190.0,0.9605
78200.0,0.9797
78210.0,0.5922
78220.0,0.5721
78230.0,1.5579
78240.0,1.5516
78250.0,0.5532
78260.0,0.5686
78270.0,0.584
78280.0,0.5823
78290.0,0.5655
78300.0,0.8602
78310.0,0.8394
78320.0,0.8424
78330.0,0.4332
78340.0,0.8603
78350.0,0.8166
78360.0,0.8389
78370.0,0.9117
78380.0,0.901
78390.0,0.8094
78400.0,0.8092
78410.0,0.8597
78420.0,0.6776
78430.0,0.9766
78440.0,0.8836
78450.0,0.83
78460.0,0.8345
78470.0,0.8238
78480.0,0.921
78490.0,0.8413
78500.0,0.9103
78510.0,0.9086
78520.0,0.6794
78530.0,0.6755
78540.0,0.6867
78550.0,0.6897
78560.0,1.2651
78570.0,1.2244
78580.0,0.9511
78590.0,0.9404
78600.0,1.4537
78610.0,1.4342
78620.0,0.9832
78630.0,1.4385
78640.0,0.9162
78650.0,1.3984
78660.0,1.3152
78670.0,1.3289
78680.0,1.2965
78690.0,1.2848
78700.0,0.7971
78710.0,0.7564
78720.0,0.745
78730.0,0.88
78740.0,0.8562
78750.0,0.7624
78760.0,0.7283
78770.0,1.0504
78780.0,1.1061
78790.0,0.6687
78800.0,0.6718
78810.0,1.0373
78820.0,1.0844
78830.0,1.079
78840.0,1.0713
78850.0,1.0959
78860.0,1.09
78870.0,0.7893
78880.0,1.0539
78890.0,1.0832
