time (ps),RMSD to cluster 1 (nm)
212220.0,0.6228
212230.0,0.6183
212240.0,0.6295
212250.0,0.8366
212260.0,0.8315
212270.0,0.6583
212280.0,0.6878
212290.0,0.6681
212300.0,0.6124
212310.0,0.5938
212320.0,0.601
212330.0,0.5945
212340.0,0.6422
212350.0,0.6421
212360.0,0.5942
212370.0,0.8189
212380.0,0.5747
212390.0,0.637
212400.0,0.6058
212410.0,0.8745
212420.0,0.8895
212430.0,0.8966
212440.0,0.8531
212450.0,0.9141
212460.0,0.5272
212470.0,0.5483
212480.0,0.5943
212490.0,0.5868
212500.0,0.6086
212510.0,0.6132
212520.0,0.6024
212530.0,0.6135
212540.0,0.6024
212550.0,0.6501
212560.0,0.6822
212570.0,0.6631
212580.0,0.7113
212590.0,0.6847
212600.0,0.7041
212610.0,0.71
212620.0,0.6002
212630.0,0.2819
212640.0,0.2695
212650.0,0.7157
212660.0,0.2623
212670.0,0.26
212680.0,0.2663
212690.0,0.2523
212700.0,0.7207
212710.0,0.7129
212720.0,0.7152
212730.0,0.7234
212740.0,0.726
212750.0,0.7213
212760.0,0.2324
212770.0,0.726
212780.0,0.7348
212790.0,0.7185
212800.0,0.708
212810.0,0.3197
212820.0,0.318
212830.0,0.3238
212840.0,0.3353
212850.0,0.3392
212860.0,0.6285
212870.0,0.6343
212880.0,0.6424
212890.0,0.6493
212900.0,0.3582
212910.0,0.3522
212920.0,0.8912
212930.0,0.8867
212940.0,0.8618
212950.0,0.915
212960.0,0.341
212970.0,0.3249
212980.0,0.8407
212990.0,1.1278
213000.0,0.3433
213010.0,1.0979
213020.0,0.3289
213030.0,1.0854
213040.0,1.0685
213050.0,0.3333
213060.0,0.3402
213070.0,0.3226
213080.0,1.0986
213090.0,1.0548
213100.0,0.7464
213110.0,0.7506
213120.0,0.612
213130.0,0.5934
213140.0,0.7508
213150.0,0.5747
213160.0,1.0472
213170.0,1.04
213180.0,1.0124
213190.0,1.0502
213200.0,0.5834
213210.0,1.1285
213220.0,0.3117
213230.0,0.3031
213240.0,0.763
213250.0,0.7624
213260.0,0.7688
213270.0,0.7837
213280.0,1.0068
213290.0,0.7698
213300.0,0.9779
213310.0,0.9573
213320.0,0.6226
213330.0,0.9327
213340.0,0.6419
213350.0,0.6252
213360.0,0.9323
213370.0,0.9423
213380.0,0.9649
213390.0,0.4213
213400.0,0.9355
213410.0,0.8885
213420.0,0.9361
213430.0,0.9077
213440.0,0.9543
213450.0,0.9805
213460.0,0.9717
213470.0,1.0658
213480.0,1.0647
213490.0,1.0411
213500.0,1.0178
213510.0,0.8817
213520.0,0.8617
213530.0,0.8541
213540.0,0.8549
213550.0,0.8847
213560.0,0.9405
213570.0,0.866
213580.0,0.859
213590.0,0.9243
213600.0,0.8601
213610.0,0.8488
213620.0,0.818
213630.0,0.9551
213640.0,0.9142
213650.0,0.8985
213660.0,0.9163
213670.0,0.8982
213680.0,0.9001
213690.0,0.8595
213700.0,0.8391
213710.0,0.8213
213720.0,0.793
213730.0,0.8131
213740.0,0.8076
213750.0,0.8732
213760.0,0.6381
213770.0,0.6482
213780.0,0.8767
213790.0,0.9084
213800.0,0.8993
213810.0,0.7772
213820.0,0.9658
213830.0,0.9567
213840.0,0.9366
213850.0,0.9388
213860.0,0.9377
213870.0,0.7556
213880.0,0.9253
213890.0,0.9239
213900.0,0.9434
213910.0,0.8198
213920.0,0.8196
213930.0,0.7116
213940.0,0.6428
213950.0,0.6398
213960.0,0.6575
213970.0,0.6288
213980.0,0.6272
213990.0,0.8677
214000.0,0.871
214010.0,0.873
214020.0,0.8784
214030.0,0.8237
214040.0,0.6892
214050.0,0.6008
214060.0,0.8481
214070.0,0.8293
214080.0,0.6592
214090.0,0.6761
214100.0,0.6654
214110.0,0.6833
214120.0,0.6766
214130.0,0.7011
214140.0,0.6876
214150.0,0.6827
214160.0,0.6886
214170.0,0.7019
214180.0,0.6914
214190.0,0.678
214200.0,0.6766
214210.0,0.6914
214220.0,0.478
214230.0,0.692
214240.0,0.4479
214250.0,0.4327
214260.0,0.4808
214270.0,0.4809
214280.0,0.476
214290.0,0.4682
214300.0,0.4651
214310.0,0.6725
214320.0,0.8748
214330.0,0.6826
214340.0,0.676
214350.0,0.4968
214360.0,0.4938
214370.0,0.4858
214380.0,0.6819
214390.0,0.4782
214400.0,0.4801
214410.0,0.4382
214420.0,0.3931
214430.0,0.3674
214440.0,0.3717
214450.0,0.3646
214460.0,0.5351
214470.0,0.3786
214480.0,0.5571
214490.0,0.532
214500.0,0.5067
214510.0,0.796
214520.0,0.7915
214530.0,0.5184
214540.0,0.8088
214550.0,0.8154
214560.0,0.5184
214570.0,0.684
214580.0,0.6558
214590.0,0.5046
214600.0,0.627
214610.0,0.7894
214620.0,0.6428
214630.0,0.6254
214640.0,0.6319
214650.0,0.9303
214660.0,0.8855
214670.0,0.8145
214680.0,0.8624
214690.0,0.871
214700.0,0.5322
214710.0,0.558
214720.0,0.6014
214730.0,0.6171
214740.0,0.5757
214750.0,1.0271
214760.0,0.9646
214770.0,0.5425
214780.0,0.5485
214790.0,0.5398
214800.0,0.8028
214810.0,0.7982
214820.0,0.4618
214830.0,1.0185
214840.0,0.5384
214850.0,1.0115
214860.0,0.5182
214870.0,0.5139
214880.0,0.5405
214890.0,0.804
214900.0,0.8087
214910.0,0.4887
214920.0,0.4843
214930.0,0.4814
214940.0,0.46
214950.0,0.5067
214960.0,0.8024
214970.0,0.792
214980.0,0.65
214990.0,0.604
215000.0,0.5799
215010.0,0.584
215020.0,0.7753
215030.0,0.5661
215040.0,0.5363
215050.0,0.5556
215060.0,0.5766
215070.0,0.4739
215080.0,0.4763
215090.0,0.455
215100.0,0.4854
215110.0,0.4792
215120.0,0.4879
215130.0,0.4977
215140.0,0.5341
215150.0,0.5108
215160.0,0.4952
215170.0,0.7149
215180.0,0.7468
215190.0,0.4876
215200.0,0.4576
215210.0,0.4593
215220.0,0.5046
215230.0,0.5215
215240.0,0.5353
215250.0,0.5018
215260.0,0.5029
215270.0,0.5138
215280.0,0.5074
215290.0,0.5075
215300.0,0.4685
215310.0,0.4362
215320.0,0.4493
215330.0,0.5025
215340.0,0.4729
215350.0,0.9114
215360.0,0.919
215370.0,0.902
215380.0,0.4169
215390.0,0.4304
215400.0,0.4211
215410.0,0.9198
215420.0,0.9129
215430.0,0.5076
215440.0,0.5148
215450.0,0.4989
215460.0,0.5836
215470.0,0.5713
215480.0,0.564
215490.0,0.5487
215500.0,0.5309
215510.0,0.5258
215520.0,0.547
215530.0,0.5849
215540.0,0.5891
215550.0,0.8882
215560.0,0.5847
215570.0,0.5832
215580.0,0.7467
215590.0,0.7744
215600.0,0.7756
215610.0,0.5833
215620.0,0.5659
215630.0,0.7677
215640.0,0.8063
215650.0,0.4336
215660.0,0.4329
215670.0,0.5911
215680.0,0.9057
215690.0,0.5869
215700.0,0.6069
215710.0,0.5991
215720.0,0.5809
215730.0,0.6018
215740.0,0.6024
215750.0,0.6144
215760.0,0.9671
215770.0,0.6343
215780.0,0.6383
215790.0,0.9079
215800.0,0.6381
215810.0,0.6357
215820.0,0.798
215830.0,0.6428
215840.0,0.6201
215850.0,0.8778
215860.0,0.6207
215870.0,0.6184
215880.0,0.6011
215890.0,0.3054
215900.0,0.325
215910.0,0.6035
215920.0,0.8451
215930.0,0.8407
215940.0,0.8657
215950.0,0.5943
215960.0,0.6064
215970.0,0.7273
215980.0,0.7624
215990.0,0.76
216000.0,0.7514
216010.0,0.762
216020.0,0.7612
216030.0,0.306
216040.0,0.3401
216050.0,0.3169
216060.0,0.7645
216070.0,0.7517
216080.0,0.7693
216090.0,0.5861
216100.0,0.5943
216110.0,0.7648
216120.0,0.5997
216130.0,0.7584
216140.0,0.7684
216150.0,0.6072
216160.0,0.5144
216170.0,0.6201
216180.0,0.6168
216190.0,0.6014
216200.0,0.6285
216210.0,0.4168
216220.0,0.4502
216230.0,0.4529
216240.0,0.4398
216250.0,0.6496
216260.0,0.6515
216270.0,0.7438
216280.0,0.6381
216290.0,0.658
216300.0,0.6696
216310.0,0.6827
216320.0,0.6685
216330.0,0.7205
216340.0,0.7162
216350.0,0.7044
216360.0,0.6961
216370.0,0.5908
216380.0,0.6522
216390.0,0.6467
216400.0,0.6453
216410.0,0.6605
216420.0,0.7342
216430.0,0.7125
216440.0,0.7282
216450.0,0.7612
216460.0,0.7265
216470.0,0.7226
216480.0,0.6281
216490.0,0.6304
216500.0,0.6602
216510.0,0.3424
216520.0,0.6472
216530.0,0.662
216540.0,0.6544
216550.0,0.34
216560.0,0.9176
216570.0,0.3362
216580.0,0.6854
216590.0,0.6984
216600.0,0.6678
216610.0,0.6728
216620.0,0.3564
216630.0,0.3705
216640.0,0.332
216650.0,0.6019
216660.0,0.5971
216670.0,0.3478
216680.0,0.6151
216690.0,0.3504
216700.0,0.34
216710.0,0.3282
216720.0,0.6841
216730.0,0.5958
216740.0,0.316
216750.0,0.2987
216760.0,0.5898
216770.0,0.5992
216780.0,0.2918
216790.0,0.6014
216800.0,0.5885
216810.0,0.7474
216820.0,0.7516
216830.0,0.3232
216840.0,0.3102
216850.0,0.3032
216860.0,0.3179
216870.0,0.6602
216880.0,0.3133
216890.0,0.3082
216900.0,0.3148
216910.0,0.6226
216920.0,0.6421
216930.0,0.6061
216940.0,0.6077
216950.0,0.648
216960.0,0.6209
216970.0,0.6086
216980.0,0.6197
216990.0,0.5935
217000.0,0.5208
217010.0,0.5244
217020.0,0.5753
217030.0,0.3134
217040.0,0.3187
217050.0,0.3277
217060.0,0.3289
217070.0,0.6722
217080.0,0.3138
217090.0,0.625
217100.0,0.312
217110.0,0.3211
217120.0,0.2984
217130.0,0.6531
217140.0,0.6334
217150.0,0.6121
217160.0,0.645
217170.0,0.5389
217180.0,0.6005
217190.0,0.5447
217200.0,0.5494
217210.0,0.3277
217220.0,0.5563
217230.0,0.3357
217240.0,0.5327
217250.0,0.5395
217260.0,0.3488
217270.0,0.5208
217280.0,0.5399
217290.0,0.5576
217300.0,0.5541
217310.0,0.5989
217320.0,0.6302
217330.0,0.7425
217340.0,0.5598
217350.0,0.5562
217360.0,0.5532
217370.0,0.7577
217380.0,0.548
217390.0,0.548
217400.0,0.5608
217410.0,0.5635
217420.0,0.5553
217430.0,0.541
217440.0,0.5468
217450.0,0.6983
217460.0,0.5634
217470.0,0.5633
217480.0,0.7161
217490.0,0.7658
217500.0,0.7683
217510.0,0.7726
217520.0,0.7684
217530.0,0.7912
217540.0,0.5823
217550.0,0.5791
217560.0,0.5898
217570.0,0.5495
217580.0,0.5468
217590.0,0.7291
217600.0,0.5445
217610.0,0.5409
217620.0,0.5381
217630.0,0.77
217640.0,0.7792
217650.0,0.7927
217660.0,0.7867
217670.0,0.7982
217680.0,0.8423
217690.0,0.8226
217700.0,0.5527
217710.0,0.5488
217720.0,0.5441
217730.0,0.4759
217740.0,0.7641
217750.0,0.5133
217760.0,0.4911
217770.0,0.4972
217780.0,0.5686
217790.0,0.5914
217800.0,0.7627
217810.0,0.754
217820.0,0.7653
217830.0,0.7554
217840.0,0.765
217850.0,0.7705
217860.0,0.7804
217870.0,0.7715
217880.0,0.7592
217890.0,0.761
217900.0,0.7571
217910.0,0.7305
217920.0,0.7626
217930.0,0.8005
217940.0,0.5501
217950.0,0.8205
217960.0,0.7693
217970.0,0.8118
217980.0,0.7641
217990.0,0.7887
218000.0,0.7713
218010.0,0.7602
218020.0,0.8093
218030.0,0.5509
218040.0,0.8057
218050.0,0.7537
218060.0,0.7735
218070.0,0.5715
218080.0,0.8327
218090.0,0.7989
218100.0,0.7833
218110.0,0.7602
218120.0,0.7579
218130.0,0.8025
218140.0,0.7573
218150.0,0.7823
218160.0,0.7635
218170.0,0.7766
218180.0,0.7607
218190.0,0.7588
218200.0,0.7621
218210.0,0.7642
218220.0,0.7656
218230.0,0.7532
218240.0,0.7332
218250.0,0.7365
218260.0,0.7466
218270.0,0.7371
218280.0,0.7413
218290.0,0.7666
218300.0,0.7683
218310.0,0.7723
218320.0,0.7634
218330.0,0.7524
218340.0,0.7829
218350.0,0.7561
218360.0,0.7689
218370.0,0.6809
218380.0,0.7737
218390.0,0.7592
218400.0,0.7556
218410.0,0.364
218420.0,0.3607
218430.0,0.7423
218440.0,0.7409
218450.0,0.7631
218460.0,0.7446
218470.0,0.6816
218480.0,0.6553
218490.0,0.7127
218500.0,0.6936
218510.0,0.713
218520.0,0.7214
218530.0,0.7318
218540.0,0.7119
218550.0,0.6866
218560.0,0.6417
218570.0,0.6048
218580.0,0.6172
218590.0,0.6598
218600.0,0.6458
218610.0,0.6621
218620.0,0.6612
218630.0,0.7148
218640.0,0.3886
218650.0,0.7461
218660.0,0.4218
218670.0,0.757
218680.0,0.7707
218690.0,0.7665
218700.0,0.4571
218710.0,0.4437
218720.0,0.784
218730.0,0.7725
218740.0,0.7726
218750.0,0.7538
218760.0,0.3721
218770.0,0.7765
218780.0,0.3833
218790.0,0.7762
218800.0,0.756
218810.0,0.7708
218820.0,0.767
218830.0,0.7645
218840.0,0.7835
218850.0,0.7697
218860.0,0.7714
218870.0,0.7654
218880.0,0.7958
218890.0,0.7881
218900.0,0.7896
218910.0,0.7569
218920.0,0.7843
218930.0,0.7914
218940.0,0.7817
218950.0,0.7849
218960.0,0.7662
218970.0,0.7423
218980.0,0.802
218990.0,0.787
219000.0,0.7931
219010.0,0.7659
219020.0,0.7805
219030.0,0.7784
219040.0,0.7925
219050.0,0.8086
219060.0,0.7419
219070.0,0.7336
219080.0,0.7788
219090.0,0.7546
219100.0,0.7786
219110.0,0.789
219120.0,0.7912
219130.0,0.778
219140.0,0.7781
219150.0,0.5576
219160.0,0.5655
219170.0,0.5659
219180.0,0.5547
219190.0,0.5741
219200.0,0.6518
219210.0,0.7749
219220.0,0.647
219230.0,0.6568
219240.0,0.7058
219250.0,0.7075
219260.0,0.7166
219270.0,0.7139
219280.0,0.7811
219290.0,0.7692
219300.0,0.771
219310.0,0.6959
219320.0,0.6939
219330.0,0.695
219340.0,0.7399
219350.0,0.7472
219360.0,0.7568
219370.0,0.7389
219380.0,1.0798
219390.0,0.7877
219400.0,0.7473
219410.0,0.7586
219420.0,0.745
219430.0,0.7428
219440.0,0.7561
219450.0,0.7705
219460.0,0.7514
219470.0,0.7525
219480.0,0.7554
219490.0,0.7538
219500.0,0.753
219510.0,0.7448
219520.0,0.7434
219530.0,0.7155
219540.0,0.708
219550.0,0.7192
219560.0,0.7102
219570.0,0.6996
219580.0,1.0437
219590.0,0.3574
219600.0,0.3618
219610.0,0.9807
219620.0,0.9175
219630.0,1.0725
219640.0,0.7064
219650.0,0.739
219660.0,0.736
219670.0,0.7318
219680.0,0.7393
219690.0,0.7326
219700.0,0.7272
219710.0,0.7596
219720.0,0.7253
219730.0,0.6634
219740.0,0.9599
219750.0,0.7465
219760.0,0.7858
219770.0,0.9229
219780.0,0.9152
219790.0,0.9223
219800.0,0.7792
219810.0,0.8093
219820.0,0.7079
219830.0,0.7148
219840.0,0.7915
219850.0,0.7817
219860.0,0.7872
219870.0,0.7827
219880.0,0.9294
219890.0,0.9177
219900.0,0.7444
219910.0,0.7209
219920.0,0.7235
219930.0,0.9749
219940.0,0.7091
219950.0,0.7677
219960.0,1.0257
219970.0,1.0228
219980.0,0.992
219990.0,1.0371
220000.0,0.4609
220010.0,0.4638
220020.0,0.4684
220030.0,0.4777
220040.0,0.485
220050.0,0.4623
220060.0,0.474
220070.0,0.8689
220080.0,0.8758
220090.0,0.4674
220100.0,0.4367
220110.0,0.8518
220120.0,0.4618
220130.0,0.4498
220140.0,0.8605
220150.0,0.7947
220160.0,0.7491
220170.0,0.779
220180.0,0.7568
220190.0,0.7616
220200.0,0.8626
220210.0,0.4803
220220.0,0.4963
220230.0,0.378
220240.0,0.4904
220250.0,0.4818
220260.0,0.4965
220270.0,0.5064
220280.0,0.5
220290.0,0.5358
220300.0,0.5255
220310.0,0.5413
220320.0,0.5312
220330.0,0.3803
220340.0,0.3892
220350.0,0.4171
220360.0,0.4473
220370.0,0.4081
220380.0,0.6357
220390.0,0.6316
220400.0,0.6256
220410.0,0.5775
220420.0,0.6582
220430.0,0.687
220440.0,0.5524
220450.0,0.5456
220460.0,0.5476
220470.0,0.7071
220480.0,0.928
220490.0,1.122
220500.0,1.1139
220510.0,0.9313
220520.0,0.9024
220530.0,0.9111
220540.0,0.3343
220550.0,0.8843
220560.0,0.6468
220570.0,0.6499
220580.0,0.6568
220590.0,0.8981
220600.0,0.8967
220610.0,0.9383
220620.0,0.9071
220630.0,0.652
220640.0,0.9261
220650.0,0.9361
220660.0,0.42
220670.0,0.422
220680.0,0.4253
220690.0,0.4273
220700.0,0.4181
220710.0,0.4112
220720.0,0.3896
220730.0,0.4348
220740.0,0.4242
220750.0,0.4408
220760.0,0.4378
220770.0,0.6751
220780.0,0.6627
220790.0,0.6515
220800.0,0.4838
220810.0,0.6689
220820.0,0.6646
220830.0,0.6804
220840.0,0.526
220850.0,0.5249
220860.0,0.5314
220870.0,0.5292
220880.0,0.5368
220890.0,0.6552
220900.0,0.6468
220910.0,0.6519
220920.0,0.6546
220930.0,0.6525
220940.0,0.6342
220950.0,0.655
220960.0,0.6619
220970.0,0.6516
220980.0,0.6832
220990.0,0.6883
221000.0,0.6869
221010.0,0.6556
221020.0,0.6463
221030.0,0.6463
221040.0,0.6508
221050.0,0.6557
221060.0,0.663
221070.0,0.6415
221080.0,0.6531
221090.0,0.6702
221100.0,0.6355
221110.0,0.3646
221120.0,0.3484
221130.0,0.6332
221140.0,0.6321
221150.0,0.6369
221160.0,0.6199
221170.0,0.6509
221180.0,0.6368
221190.0,0.6595
221200.0,1.1541
221210.0,1.1663
221220.0,1.163
221230.0,1.132
221240.0,1.1072
221250.0,1.1259
221260.0,0.7936
221270.0,0.7906
221280.0,0.7385
221290.0,1.0531
221300.0,0.6294
221310.0,0.6352
221320.0,1.0364
221330.0,1.0203
221340.0,1.0075
221350.0,1.0282
221360.0,1.0102
221370.0,0.7686
221380.0,0.7725
221390.0,0.7936
221400.0,0.788
221410.0,0.8196
221420.0,0.8012
221430.0,0.6555
221440.0,0.6577
221450.0,0.7677
221460.0,0.7655
221470.0,0.7794
221480.0,0.7934
221490.0,0.6325
221500.0,0.625
221510.0,0.6469
221520.0,0.996
221530.0,0.6437
221540.0,0.6372
221550.0,0.9795
221560.0,0.9928
221570.0,0.9764
221580.0,0.9389
221590.0,0.939
221600.0,0.9269
221610.0,0.9154
221620.0,0.9117
221630.0,0.8848
221640.0,0.8971
221650.0,0.9292
221660.0,0.6244
221670.0,0.6319
221680.0,0.6394
221690.0,0.5969
221700.0,0.6418
221710.0,0.9257
221720.0,0.6265
221730.0,0.6519
221740.0,0.8393
221750.0,0.8391
221760.0,0.8096
221770.0,0.8039
221780.0,0.6388
221790.0,0.7677
221800.0,0.7788
221810.0,0.7939
221820.0,0.7958
221830.0,0.54
221840.0,0.5213
221850.0,1.053
221860.0,1.0429
221870.0,0.6382
221880.0,0.807
221890.0,0.8064
221900.0,0.813
221910.0,0.8241
221920.0,0.5941
221930.0,0.8192
221940.0,0.8172
221950.0,0.8173
221960.0,0.6864
221970.0,0.6649
221980.0,0.6711
221990.0,1.0528
222000.0,0.6918
222010.0,1.1266
222020.0,1.1115
222030.0,1.1129
222040.0,0.5994
222050.0,0.6018
222060.0,1.0884
222070.0,1.1377
222080.0,0.6109
222090.0,0.5957
222100.0,0.6753
222110.0,0.7712
222120.0,0.6758
222130.0,0.7116
222140.0,0.6678
222150.0,0.6415
222160.0,1.1044
222170.0,1.1009
222180.0,0.662
222190.0,1.1164
222200.0,1.089
222210.0,0.6192
222220.0,0.6488
222230.0,0.624
222240.0,0.6339
222250.0,0.6227
222260.0,0.625
222270.0,0.8992
222280.0,0.9186
222290.0,0.6335
222300.0,0.6508
222310.0,0.6351
222320.0,0.6499
222330.0,0.6497
222340.0,0.6503
222350.0,0.6551
222360.0,0.5611
222370.0,0.6594
222380.0,0.6565
222390.0,0.6533
222400.0,0.6026
222410.0,0.59
222420.0,0.6165
222430.0,0.6118
222440.0,0.5863
222450.0,0.6083
222460.0,0.8062
222470.0,0.7796
222480.0,0.344
222490.0,0.5835
222500.0,0.6064
222510.0,0.6002
222520.0,0.8702
222530.0,0.8284
222540.0,0.8301
222550.0,0.3492
222560.0,0.344
222570.0,0.5888
222580.0,0.5958
222590.0,0.6107
222600.0,0.5956
222610.0,0.5747
222620.0,0.3203
222630.0,0.3322
222640.0,0.3332
222650.0,0.3458
222660.0,0.3683
222670.0,0.3588
222680.0,0.382
222690.0,0.3779
222700.0,0.381
222710.0,0.3823
222720.0,0.7375
222730.0,0.6007
222740.0,0.5917
222750.0,0.6138
222760.0,0.3705
222770.0,0.3508
222780.0,0.3658
222790.0,0.3761
222800.0,0.3736
222810.0,0.3734
222820.0,0.7386
222830.0,0.7917
222840.0,0.6998
222850.0,0.7959
222860.0,0.7932
222870.0,0.6798
222880.0,0.3641
222890.0,0.6397
222900.0,0.6428
222910.0,0.6547
222920.0,0.6296
222930.0,0.8515
222940.0,0.6392
222950.0,0.6157
222960.0,0.5944
222970.0,0.5829
222980.0,0.6236
222990.0,0.6192
223000.0,0.6712
223010.0,0.6158
223020.0,0.5899
223030.0,0.6212
223040.0,0.5788
223050.0,0.8419
223060.0,0.6531
223070.0,0.6459
223080.0,0.6369
223090.0,0.63
223100.0,0.636
223110.0,0.6252
223120.0,0.619
223130.0,0.6144
223140.0,0.6345
223150.0,0.8421
223160.0,0.8195
223170.0,0.839
223180.0,0.8058
223190.0,0.8414
223200.0,0.6975
223210.0,0.8706
223220.0,0.8707
223230.0,0.8797
223240.0,0.8414
223250.0,0.6287
223260.0,0.6333
223270.0,0.756
223280.0,0.7395
223290.0,0.7541
223300.0,0.7386
223310.0,0.76
223320.0,0.6104
223330.0,0.6264
223340.0,0.6109
223350.0,0.6286
223360.0,0.9077
223370.0,0.9227
223380.0,0.9726
223390.0,0.9508
223400.0,0.9942
223410.0,0.9882
223420.0,0.8031
223430.0,0.8229
223440.0,0.8124
223450.0,0.8261
223460.0,0.8263
223470.0,0.6111
223480.0,0.8072
223490.0,0.7867
223500.0,0.9693
223510.0,0.8361
223520.0,0.7811
223530.0,1.0108
223540.0,0.6227
223550.0,0.6142
223560.0,1.0135
223570.0,0.6313
223580.0,1.013
223590.0,1.144
223600.0,1.1319
223610.0,1.1379
223620.0,0.9538
223630.0,0.979
223640.0,0.9711
223650.0,0.909
223660.0,1.1847
223670.0,1.1661
223680.0,1.1659
223690.0,1.1776
223700.0,0.5235
223710.0,0.537
223720.0,0.7444
223730.0,0.4987
223740.0,0.5377
223750.0,0.539
223760.0,0.548
223770.0,0.5554
223780.0,0.573
223790.0,0.5957
223800.0,0.5901
223810.0,0.8391
223820.0,0.8709
223830.0,0.838
223840.0,0.6373
223850.0,0.5831
223860.0,0.6171
223870.0,0.8614
223880.0,0.8691
223890.0,0.9084
223900.0,0.9545
223910.0,0.9159
223920.0,0.9468
223930.0,0.9411
223940.0,0.6591
223950.0,0.9694
223960.0,0.9793
223970.0,1.0063
223980.0,0.5964
223990.0,1.0393
224000.0,1.0543
224010.0,0.6286
224020.0,0.6311
224030.0,0.6335
224040.0,0.6373
224050.0,0.6341
224060.0,0.6408
224070.0,0.9737
224080.0,0.6367
224090.0,0.6457
224100.0,0.9085
224110.0,0.6564
224120.0,0.7304
224130.0,0.7228
224140.0,0.7481
224150.0,0.7088
224160.0,0.6526
224170.0,0.6413
224180.0,0.6379
224190.0,0.721
224200.0,0.7124
224210.0,0.7075
224220.0,0.6126
224230.0,0.7846
224240.0,0.7881
224250.0,0.7896
224260.0,0.7887
224270.0,0.7895
224280.0,0.7877
224290.0,0.9819
224300.0,1.0102
224310.0,0.6517
224320.0,0.6454
224330.0,0.6317
224340.0,0.6222
224350.0,0.9958
224360.0,0.6221
224370.0,0.6453
224380.0,1.0261
224390.0,0.9819
224400.0,0.9515
224410.0,0.7527
224420.0,0.6094
224430.0,0.9419
224440.0,0.7418
224450.0,0.9431
224460.0,0.9238
224470.0,0.8994
224480.0,0.8539
224490.0,0.9087
224500.0,0.9404
224510.0,0.8862
224520.0,0.8704
224530.0,0.9831
224540.0,0.935
224550.0,0.9236
224560.0,0.92
224570.0,0.9565
224580.0,0.9899
224590.0,1.0143
224600.0,0.5876
224610.0,0.989
224620.0,0.5429
224630.0,0.5239
224640.0,1.0278
224650.0,0.6151
224660.0,0.5899
224670.0,0.6085
224680.0,0.6237
224690.0,1.205
224700.0,1.2011
224710.0,1.2048
224720.0,1.1988
224730.0,0.9669
224740.0,0.7955
224750.0,0.641
224760.0,0.6528
224770.0,0.6622
224780.0,0.6819
224790.0,0.8378
224800.0,0.6642
224810.0,0.6603
224820.0,0.6723
224830.0,0.8287
224840.0,0.813
224850.0,0.853
224860.0,0.8599
224870.0,0.8648
224880.0,0.8736
224890.0,0.7909
224900.0,0.7959
224910.0,0.8476
224920.0,0.8652
224930.0,0.5904
224940.0,0.578
224950.0,0.5745
224960.0,0.5896
224970.0,0.5429
224980.0,0.5466
224990.0,0.553
225000.0,1.2624
225010.0,0.6677
225020.0,0.6838
225030.0,0.6625
225040.0,1.0742
225050.0,1.1062
225060.0,1.1
225070.0,1.3105
225080.0,1.2557
225090.0,1.2763
225100.0,0.3593
225110.0,0.37
225120.0,0.3768
225130.0,1.2368
225140.0,1.2316
225150.0,1.2285
225160.0,1.1892
225170.0,1.1436
225180.0,1.1841
225190.0,0.7111
225200.0,0.6868
225210.0,0.7218
225220.0,0.7052
225230.0,0.7287
225240.0,0.3875
225250.0,0.72
225260.0,0.7018
225270.0,0.4261
225280.0,0.4515
225290.0,0.4607
225300.0,0.6607
225310.0,0.4895
225320.0,0.7004
225330.0,0.6881
225340.0,0.7081
225350.0,0.7019
225360.0,0.7129
225370.0,0.5585
225380.0,0.6825
225390.0,0.7053
225400.0,0.5401
225410.0,0.5722
225420.0,0.7682
225430.0,0.7966
225440.0,0.4742
225450.0,0.4817
225460.0,0.5015
225470.0,0.4652
225480.0,0.5278
225490.0,0.5474
225500.0,0.5138
225510.0,0.5334
225520.0,0.5039
225530.0,0.5005
225540.0,0.5005
225550.0,0.8124
225560.0,0.7948
225570.0,0.4909
225580.0,0.9293
225590.0,0.8306
225600.0,0.8258
225610.0,0.8148
225620.0,0.4764
225630.0,0.4688
225640.0,0.9795
225650.0,0.8671
225660.0,1.0045
225670.0,0.4665
225680.0,0.4966
225690.0,0.9074
225700.0,0.9253
225710.0,0.9234
225720.0,0.9194
225730.0,0.9437
225740.0,0.9294
225750.0,0.5419
225760.0,0.9749
225770.0,0.9823
225780.0,1.0241
225790.0,0.9706
225800.0,0.6289
225810.0,0.6408
225820.0,0.7811
225830.0,0.5573
225840.0,0.5215
225850.0,0.5194
225860.0,0.6244
225870.0,0.6311
225880.0,0.732
225890.0,0.7433
225900.0,0.778
225910.0,0.7782
225920.0,0.7742
225930.0,0.7816
225940.0,0.9088
225950.0,0.8988
225960.0,0.8578
225970.0,0.8558
225980.0,0.8488
225990.0,0.858
226000.0,0.8594
226010.0,0.8654
226020.0,0.7682
226030.0,0.7873
226040.0,0.7643
226050.0,0.767
226060.0,0.776
226070.0,1.0026
226080.0,1.0655
226090.0,1.0846
226100.0,1.1583
226110.0,1.1476
226120.0,0.8072
226130.0,0.7883
226140.0,1.1856
226150.0,0.4477
226160.0,0.4423
226170.0,0.4401
226180.0,0.4875
226190.0,1.123
226200.0,0.4812
226210.0,1.1991
226220.0,1.141
226230.0,1.1459
226240.0,0.4893
226250.0,0.5028
226260.0,0.5207
226270.0,0.4995
226280.0,0.5283
226290.0,0.5378
226300.0,0.5021
226310.0,0.7452
226320.0,0.5286
226330.0,0.5395
