time (ps),RMSD to cluster 1 (nm)
32530.0,0.6266
32540.0,0.6289
32550.0,0.6583
32560.0,0.6313
32570.0,0.6409
32580.0,0.6224
32590.0,0.2733
32600.0,0.3075
32610.0,0.6238
32620.0,0.6127
32630.0,0.6215
32640.0,0.6301
32650.0,0.6161
32660.0,0.6265
32670.0,0.7616
32680.0,0.7731
32690.0,0.7705
32700.0,0.6901
32710.0,0.6282
32720.0,0.5746
32730.0,0.5751
32740.0,0.6155
32750.0,0.6777
32760.0,0.5647
32770.0,0.5518
32780.0,0.5603
32790.0,0.7703
32800.0,0.7822
32810.0,0.4745
32820.0,0.5885
32830.0,0.6175
32840.0,0.6522
32850.0,0.6788
32860.0,0.5732
32870.0,0.6009
32880.0,0.5953
32890.0,0.6718
32900.0,0.6759
32910.0,0.5502
32920.0,0.5498
32930.0,0.5687
32940.0,0.5884
32950.0,0.5501
32960.0,0.5998
32970.0,0.5918
32980.0,0.7383
32990.0,0.7632
33000.0,0.6233
33010.0,0.6118
33020.0,0.6459
33030.0,0.6048
33040.0,0.574
33050.0,0.5443
33060.0,0.8575
33070.0,0.8567
33080.0,0.8013
33090.0,0.77
33100.0,0.5492
33110.0,0.5354
33120.0,0.52
33130.0,0.5199
33140.0,0.537
33150.0,0.5583
33160.0,0.7106
33170.0,0.7436
33180.0,0.743
33190.0,0.706
33200.0,0.6949
33210.0,0.5268
33220.0,0.5275
33230.0,0.5305
33240.0,0.7876
33250.0,0.7644
33260.0,0.7562
33270.0,0.7663
33280.0,0.7849
33290.0,0.6221
33300.0,0.8747
33310.0,0.8533
33320.0,0.6068
33330.0,0.6064
33340.0,0.8398
33350.0,0.8234
33360.0,0.8559
33370.0,0.6162
33380.0,0.6158
33390.0,0.6219
33400.0,0.797
33410.0,0.8028
33420.0,0.7634
33430.0,0.6744
33440.0,0.667
33450.0,0.6404
33460.0,0.6111
33470.0,0.7998
33480.0,0.5703
33490.0,0.5901
33500.0,0.6317
33510.0,0.626
33520.0,0.6235
33530.0,0.6503
33540.0,0.6161
33550.0,0.6327
33560.0,0.6387
33570.0,0.6207
33580.0,0.6217
33590.0,0.6285
33600.0,0.6221
33610.0,0.5915
33620.0,0.5664
33630.0,0.5311
33640.0,0.5773
33650.0,0.5648
33660.0,0.5333
33670.0,0.7702
33680.0,0.8071
33690.0,0.7784
33700.0,0.8043
33710.0,0.5389
33720.0,0.5268
33730.0,0.5226
33740.0,0.5171
33750.0,0.5196
33760.0,0.5002
33770.0,0.529
33780.0,0.5413
33790.0,0.7972
33800.0,0.7881
33810.0,0.513
33820.0,0.8055
33830.0,0.8587
33840.0,0.7458
33850.0,0.7393
33860.0,0.4653
33870.0,0.6998
33880.0,0.4864
33890.0,0.4948
33900.0,0.4779
33910.0,0.914
33920.0,0.9102
33930.0,0.8132
33940.0,0.5008
33950.0,0.4948
33960.0,0.4944
33970.0,0.5019
33980.0,0.5049
33990.0,0.4824
34000.0,0.4915
34010.0,0.559
34020.0,0.5506
34030.0,0.5658
34040.0,0.5569
34050.0,0.5244
34060.0,0.5193
34070.0,0.708
34080.0,0.534
34090.0,0.5451
34100.0,0.5501
34110.0,0.7628
34120.0,0.6276
34130.0,0.6608
34140.0,0.6794
34150.0,0.5608
34160.0,0.5817
34170.0,0.5781
34180.0,0.6338
34190.0,0.7373
34200.0,0.6907
34210.0,0.5946
34220.0,0.5797
34230.0,0.6103
34240.0,0.647
34250.0,0.7519
34260.0,0.7719
34270.0,0.765
34280.0,0.7462
34290.0,0.7519
34300.0,0.7055
34310.0,0.7589
34320.0,0.56
34330.0,0.8014
34340.0,0.8162
34350.0,0.6025
34360.0,0.5906
34370.0,0.7853
34380.0,0.8186
34390.0,0.5775
34400.0,0.5426
34410.0,0.5485
34420.0,0.5033
34430.0,0.879
34440.0,0.8556
34450.0,0.9052
34460.0,0.8633
34470.0,0.5178
34480.0,0.4728
34490.0,0.6984
34500.0,0.6775
34510.0,0.6789
34520.0,0.6477
34530.0,0.664
34540.0,0.5933
34550.0,0.6332
34560.0,0.5187
34570.0,0.5804
34580.0,0.5605
34590.0,0.5559
34600.0,0.4837
34610.0,0.5147
34620.0,0.5396
34630.0,0.4814
34640.0,0.6061
34650.0,0.5857
34660.0,0.4604
34670.0,0.5616
34680.0,0.6665
34690.0,0.6664
34700.0,0.671
34710.0,0.617
34720.0,0.5598
34730.0,0.4933
34740.0,0.5005
34750.0,0.4869
34760.0,0.481
34770.0,0.7295
34780.0,0.4725
34790.0,0.5754
34800.0,0.6277
34810.0,0.5132
34820.0,0.522
34830.0,0.5555
34840.0,0.5377
34850.0,0.5149
34860.0,0.5067
34870.0,0.5121
34880.0,0.5315
34890.0,0.5637
34900.0,0.5551
34910.0,0.5698
34920.0,0.7156
34930.0,0.7294
34940.0,0.6957
34950.0,0.5617
34960.0,0.5362
34970.0,0.5661
34980.0,0.5453
34990.0,0.3566
35000.0,0.5355
35010.0,0.3357
35020.0,0.3406
35030.0,0.3558
35040.0,0.7285
35050.0,0.7005
35060.0,0.7008
35070.0,0.3578
35080.0,0.3694
35090.0,0.3915
35100.0,0.3854
35110.0,0.3584
35120.0,0.3823
35130.0,0.401
35140.0,0.7184
35150.0,0.701
35160.0,0.6968
35170.0,0.6821
35180.0,0.7042
35190.0,0.5177
35200.0,0.7022
35210.0,0.7135
35220.0,0.717
35230.0,0.3539
35240.0,0.3554
35250.0,0.3929
35260.0,0.553
35270.0,0.5393
35280.0,0.9085
35290.0,0.8864
35300.0,0.8925
35310.0,0.6103
35320.0,0.4019
35330.0,0.4317
35340.0,0.4331
35350.0,0.4429
35360.0,0.8102
35370.0,0.8048
35380.0,0.8108
35390.0,0.8252
35400.0,0.8181
35410.0,0.4041
35420.0,0.4097
35430.0,0.4032
35440.0,0.4401
35450.0,0.4646
35460.0,0.4546
35470.0,0.4781
35480.0,0.7192
35490.0,0.4598
35500.0,0.6823
35510.0,0.7032
35520.0,0.7222
35530.0,0.7561
35540.0,0.7374
35550.0,0.6902
35560.0,0.7714
35570.0,0.8436
35580.0,0.906
35590.0,0.9131
35600.0,0.9211
35610.0,0.9222
35620.0,0.7515
35630.0,0.7526
35640.0,0.9555
35650.0,0.9412
35660.0,0.7383
35670.0,0.7639
35680.0,0.7554
35690.0,0.759
35700.0,0.4808
35710.0,0.5071
35720.0,0.5375
35730.0,0.728
35740.0,0.7369
35750.0,0.7027
35760.0,0.7273
35770.0,0.7334
35780.0,0.7122
35790.0,0.7322
35800.0,0.7348
35810.0,0.6366
35820.0,0.736
35830.0,0.7315
35840.0,0.7312
35850.0,0.7479
35860.0,0.7424
35870.0,0.6897
35880.0,0.6909
35890.0,0.6781
35900.0,0.5381
35910.0,0.6625
35920.0,0.5991
35930.0,0.5305
35940.0,0.5394
35950.0,0.5821
35960.0,0.5621
35970.0,0.4987
35980.0,0.5036
35990.0,0.542
36000.0,0.5841
36010.0,0.5695
36020.0,0.9495
36030.0,0.9956
36040.0,0.6299
36050.0,0.5809
36060.0,0.5888
36070.0,0.6232
36080.0,0.6357
36090.0,0.3427
36100.0,0.5923
36110.0,0.3756
36120.0,0.5914
36130.0,0.5878
36140.0,0.5655
36150.0,0.614
36160.0,0.586
36170.0,0.6182
36180.0,0.6448
36190.0,0.6152
36200.0,0.7044
36210.0,0.5607
36220.0,0.5784
36230.0,0.6096
36240.0,0.6062
36250.0,0.5748
36260.0,0.5685
36270.0,0.7571
36280.0,0.5892
36290.0,0.567
36300.0,0.5357
36310.0,0.7911
36320.0,0.7652
36330.0,0.732
36340.0,0.7732
36350.0,0.7457
36360.0,0.7731
36370.0,0.7903
36380.0,0.8099
36390.0,0.6723
36400.0,0.6517
36410.0,0.6675
36420.0,0.8057
36430.0,0.8495
36440.0,0.8019
36450.0,0.8444
36460.0,0.8567
36470.0,0.8457
36480.0,0.8702
36490.0,0.6653
36500.0,0.9495
36510.0,0.9327
36520.0,0.4983
36530.0,0.4726
36540.0,0.9103
36550.0,0.8938
36560.0,0.905
36570.0,0.8717
36580.0,0.8002
36590.0,0.7998
36600.0,0.7736
36610.0,0.7931
36620.0,0.7714
36630.0,0.8127
36640.0,0.4922
36650.0,0.4555
36660.0,0.4468
36670.0,0.412
36680.0,0.6372
36690.0,0.6076
36700.0,0.5767
36710.0,0.7081
36720.0,0.6015
36730.0,0.6968
36740.0,0.7052
36750.0,0.7109
36760.0,0.3823
36770.0,0.3984
36780.0,0.6099
36790.0,0.6168
36800.0,0.4617
36810.0,0.4497
36820.0,0.6246
36830.0,0.627
36840.0,0.4523
36850.0,0.7485
36860.0,0.7488
36870.0,0.4479
36880.0,0.4521
36890.0,0.4019
36900.0,0.7573
36910.0,0.3997
36920.0,0.7528
36930.0,0.7567
36940.0,0.762
36950.0,0.7701
36960.0,0.6344
36970.0,0.671
36980.0,0.6454
36990.0,0.6348
37000.0,0.6758
37010.0,1.0653
37020.0,0.6332
37030.0,0.6123
37040.0,0.3659
37050.0,0.6118
37060.0,0.6109
37070.0,0.396
37080.0,0.5922
37090.0,0.7556
37100.0,0.7241
37110.0,0.7524
37120.0,0.3815
37130.0,0.6571
37140.0,0.3809
37150.0,0.3803
37160.0,0.367
37170.0,0.3795
37180.0,0.6369
37190.0,0.6548
37200.0,0.349
37210.0,0.4737
37220.0,0.5097
37230.0,1.0402
37240.0,0.5434
37250.0,0.5329
37260.0,1.0836
37270.0,0.5263
37280.0,0.5401
37290.0,0.5185
37300.0,0.5274
37310.0,0.5157
37320.0,0.7795
37330.0,0.7801
37340.0,0.7687
37350.0,0.8158
37360.0,0.709
37370.0,0.7582
37380.0,0.7574
37390.0,0.7038
37400.0,0.7283
37410.0,0.9904
37420.0,0.9797
37430.0,0.7945
37440.0,1.0
37450.0,0.8062
37460.0,0.5254
37470.0,0.7953
37480.0,0.7955
37490.0,0.6694
37500.0,0.7001
37510.0,0.4395
37520.0,0.4379
37530.0,0.7458
37540.0,0.7493
37550.0,0.7365
37560.0,0.392
37570.0,0.391
37580.0,0.3823
37590.0,0.3504
37600.0,1.1271
37610.0,0.7146
37620.0,0.7175
37630.0,0.7242
37640.0,0.7307
37650.0,0.7045
37660.0,0.7124
37670.0,0.6962
37680.0,0.8721
37690.0,0.8846
37700.0,0.9827
37710.0,0.9921
37720.0,1.1656
37730.0,1.136
37740.0,1.1366
37750.0,0.5612
37760.0,0.5639
37770.0,0.5512
37780.0,0.5412
37790.0,0.5472
37800.0,0.5575
37810.0,0.5543
37820.0,1.1975
37830.0,0.5443
37840.0,0.5541
37850.0,0.535
37860.0,0.6598
37870.0,0.6793
37880.0,0.6488
37890.0,0.6481
37900.0,0.6109
37910.0,0.5574
37920.0,0.5927
37930.0,0.5948
37940.0,0.5524
37950.0,0.571
37960.0,0.5819
37970.0,0.4548
37980.0,0.5703
37990.0,1.1708
38000.0,1.181
38010.0,0.5787
38020.0,0.5666
38030.0,0.5636
38040.0,0.5617
38050.0,0.5587
38060.0,0.7383
38070.0,0.7365
38080.0,0.7305
38090.0,0.6959
38100.0,0.6549
38110.0,0.6623
38120.0,0.6206
38130.0,0.9704
38140.0,0.9851
38150.0,0.6445
38160.0,0.6236
38170.0,0.648
38180.0,0.6887
38190.0,0.6329
38200.0,0.6419
38210.0,0.6094
38220.0,0.6173
38230.0,0.6034
38240.0,0.5841
38250.0,0.5848
38260.0,0.5913
38270.0,0.6613
38280.0,0.6635
38290.0,0.664
38300.0,0.558
38310.0,0.5593
38320.0,0.558
38330.0,0.5609
38340.0,0.5611
38350.0,0.5777
38360.0,0.5704
38370.0,0.7727
38380.0,0.6232
38390.0,0.6176
38400.0,1.0117
38410.0,0.9661
38420.0,0.9621
38430.0,0.3835
38440.0,0.5447
38450.0,0.5317
38460.0,0.5401
38470.0,0.5455
38480.0,0.5478
38490.0,0.5412
38500.0,0.4501
38510.0,0.4845
38520.0,0.4749
38530.0,1.0269
38540.0,0.4666
38550.0,1.0513
38560.0,1.0581
38570.0,0.5057
38580.0,0.7985
38590.0,0.4616
38600.0,0.4733
38610.0,0.7861
38620.0,0.4535
38630.0,0.4307
38640.0,0.7494
38650.0,0.7942
38660.0,0.6884
38670.0,0.7965
38680.0,0.7919
38690.0,0.7936
38700.0,0.7951
38710.0,0.7727
38720.0,0.8063
38730.0,0.7891
38740.0,0.78
38750.0,0.7881
38760.0,0.3681
38770.0,0.377
38780.0,0.372
38790.0,1.003
38800.0,0.9724
38810.0,0.951
38820.0,0.9639
38830.0,0.9503
38840.0,0.7971
38850.0,0.8982
38860.0,0.4058
38870.0,0.4429
38880.0,0.7773
38890.0,0.7756
38900.0,0.7763
38910.0,0.7605
38920.0,0.7621
38930.0,0.3665
38940.0,0.3391
38950.0,0.3596
38960.0,0.3697
38970.0,0.8788
38980.0,0.3292
38990.0,0.323
39000.0,0.3989
39010.0,0.4142
39020.0,0.4516
39030.0,0.8107
39040.0,0.4625
39050.0,0.4637
39060.0,0.4004
39070.0,0.4024
39080.0,0.432
39090.0,0.4059
39100.0,0.4158
39110.0,0.7546
39120.0,0.7675
39130.0,0.7913
39140.0,0.4372
39150.0,0.4656
39160.0,0.7631
39170.0,0.7896
39180.0,0.7678
39190.0,0.7967
39200.0,0.7987
39210.0,0.8099
39220.0,0.7353
39230.0,0.7154
39240.0,0.79
39250.0,0.7852
39260.0,0.8357
39270.0,0.7938
39280.0,0.765
39290.0,0.7475
39300.0,0.6389
39310.0,0.6621
39320.0,0.6446
39330.0,0.7439
39340.0,0.7364
39350.0,0.741
39360.0,0.7704
39370.0,0.7517
39380.0,0.7395
39390.0,0.7653
39400.0,0.7563
39410.0,0.758
39420.0,0.7395
39430.0,0.7524
39440.0,0.7441
39450.0,0.6831
39460.0,0.7056
39470.0,0.7157
39480.0,0.7118
39490.0,0.6476
39500.0,0.6824
39510.0,0.6796
39520.0,0.6695
39530.0,0.7337
39540.0,0.7499
39550.0,0.7695
39560.0,0.7815
39570.0,0.7068
39580.0,0.7623
39590.0,0.6771
39600.0,0.6818
39610.0,0.7739
39620.0,0.7913
39630.0,0.7222
39640.0,0.6914
39650.0,0.7056
39660.0,0.6603
39670.0,0.6337
39680.0,0.6204
39690.0,0.6684
39700.0,0.6633
39710.0,0.6739
39720.0,0.6379
39730.0,0.6079
39740.0,0.6397
39750.0,0.6605
39760.0,0.6687
39770.0,0.6023
39780.0,0.6484
39790.0,0.6626
39800.0,0.6625
39810.0,0.6357
39820.0,0.6512
39830.0,0.8653
39840.0,0.6383
39850.0,0.6337
39860.0,0.581
39870.0,0.8843
39880.0,0.8828
39890.0,0.8741
39900.0,0.8777
39910.0,0.9156
39920.0,0.5499
39930.0,0.6974
39940.0,0.6846
39950.0,0.6904
39960.0,0.717
39970.0,0.7115
39980.0,0.8951
39990.0,0.6908
40000.0,0.6804
40010.0,0.6765
40020.0,0.5911
40030.0,0.6956
40040.0,0.6918
40050.0,0.6998
40060.0,0.6857
40070.0,0.6791
40080.0,0.6914
40090.0,1.0762
40100.0,1.0642
40110.0,0.6906
40120.0,0.6909
40130.0,0.7182
40140.0,0.7255
40150.0,0.7182
40160.0,1.0524
40170.0,1.0607
40180.0,0.7383
40190.0,0.733
40200.0,0.7418
40210.0,0.7314
40220.0,0.7401
40230.0,0.7457
40240.0,0.9985
40250.0,1.0125
40260.0,0.5663
40270.0,0.5888
40280.0,0.5809
40290.0,0.571
40300.0,0.5747
40310.0,0.5617
40320.0,0.6942
40330.0,0.6912
40340.0,0.7148
40350.0,0.7103
40360.0,0.6895
40370.0,0.8385
40380.0,0.8267
40390.0,0.7992
40400.0,0.8175
40410.0,0.6943
40420.0,0.7053
40430.0,0.7074
40440.0,0.7025
40450.0,0.7029
40460.0,0.686
40470.0,0.6807
40480.0,0.8802
40490.0,0.9089
40500.0,0.948
40510.0,0.5866
40520.0,0.5758
40530.0,0.5823
40540.0,0.6139
40550.0,0.6184
40560.0,0.6157
40570.0,0.7033
40580.0,0.7275
40590.0,0.7048
40600.0,0.704
40610.0,0.6857
40620.0,0.5854
40630.0,0.5935
40640.0,0.6978
40650.0,0.7071
40660.0,0.7028
40670.0,0.3524
40680.0,0.652
40690.0,0.3829
40700.0,0.32
40710.0,0.3687
40720.0,0.5372
40730.0,0.5103
40740.0,0.5201
40750.0,0.5335
40760.0,0.5052
40770.0,0.6135
40780.0,0.578
40790.0,0.5929
40800.0,0.5859
40810.0,0.8246
40820.0,0.3835
40830.0,0.3771
40840.0,0.3869
40850.0,0.5986
40860.0,0.5582
40870.0,0.7291
40880.0,0.7407
40890.0,0.7336
40900.0,0.7243
40910.0,0.7602
40920.0,0.5447
40930.0,0.5389
40940.0,0.7424
40950.0,0.8091
40960.0,0.8306
40970.0,0.8337
40980.0,0.8162
40990.0,0.824
41000.0,0.8162
41010.0,0.6123
41020.0,0.8539
41030.0,0.8649
41040.0,0.7677
41050.0,0.7628
41060.0,0.8622
41070.0,0.8752
41080.0,0.5155
41090.0,0.5157
41100.0,0.8915
41110.0,0.5251
41120.0,0.5462
41130.0,0.5603
41140.0,0.7971
41150.0,0.6188
41160.0,1.0471
41170.0,0.821
41180.0,0.8017
41190.0,0.8229
41200.0,1.0168
41210.0,1.0108
41220.0,1.014
41230.0,0.7923
41240.0,0.8117
41250.0,0.8317
41260.0,0.8686
41270.0,0.7926
41280.0,0.762
41290.0,0.8862
41300.0,0.8371
41310.0,0.7876
41320.0,0.8161
41330.0,0.823
41340.0,0.7435
41350.0,0.7332
41360.0,0.7159
41370.0,0.7094
41380.0,0.7159
41390.0,0.8091
41400.0,0.6892
41410.0,0.8671
41420.0,0.901
41430.0,0.9077
41440.0,0.7107
41450.0,0.7185
41460.0,0.9066
41470.0,0.7316
41480.0,0.7087
41490.0,0.6991
41500.0,0.6696
41510.0,0.6771
41520.0,0.6708
41530.0,0.7221
41540.0,0.7293
41550.0,0.731
41560.0,0.6887
41570.0,0.6834
41580.0,0.8258
41590.0,0.8023
41600.0,0.7633
41610.0,0.7774
41620.0,0.7952
41630.0,0.7434
41640.0,0.8507
41650.0,0.7639
41660.0,0.7891
41670.0,0.5656
41680.0,1.141
41690.0,1.1422
41700.0,1.1011
41710.0,1.1231
41720.0,1.1279
41730.0,0.676
41740.0,0.6809
41750.0,0.6759
41760.0,0.5265
41770.0,0.5354
41780.0,0.5427
41790.0,0.6049
41800.0,0.6113
41810.0,1.1909
41820.0,1.1889
41830.0,1.1889
41840.0,1.1552
41850.0,0.5933
41860.0,0.5744
41870.0,0.5873
41880.0,0.5802
41890.0,0.5542
41900.0,0.5745
41910.0,0.5952
41920.0,0.5723
41930.0,0.5944
41940.0,1.0164
41950.0,0.9926
41960.0,0.9482
41970.0,0.9472
41980.0,0.9495
41990.0,0.9791
42000.0,0.9393
42010.0,0.9068
42020.0,0.9159
42030.0,0.9232
42040.0,0.9522
42050.0,0.9871
42060.0,1.0337
42070.0,1.0772
42080.0,1.0763
42090.0,0.8927
42100.0,1.0647
42110.0,1.0299
42120.0,1.0757
42130.0,1.1066
42140.0,0.9114
42150.0,1.0702
42160.0,0.8844
42170.0,0.9163
42180.0,0.9149
42190.0,1.0273
42200.0,0.9114
42210.0,0.9359
42220.0,0.8866
42230.0,0.851
42240.0,0.845
42250.0,0.9005
42260.0,0.8736
42270.0,0.7431
42280.0,0.7488
42290.0,0.7594
42300.0,0.8871
42310.0,0.5877
42320.0,0.8706
42330.0,0.8677
42340.0,0.9021
42350.0,0.8908
42360.0,0.8968
42370.0,0.605
42380.0,0.409
42390.0,0.4174
42400.0,0.4345
42410.0,0.4299
42420.0,0.7721
42430.0,0.9354
42440.0,0.9115
42450.0,0.8843
42460.0,0.7814
42470.0,0.782
42480.0,0.7592
42490.0,0.8945
42500.0,0.8776
42510.0,0.7538
42520.0,0.7598
42530.0,0.7417
42540.0,0.7223
42550.0,0.71
42560.0,0.6656
42570.0,0.6703
42580.0,0.6658
42590.0,0.6774
42600.0,0.6757
42610.0,0.6719
42620.0,0.7036
42630.0,0.7131
42640.0,0.7305
42650.0,0.742
42660.0,0.7229
42670.0,0.6407
42680.0,0.6994
42690.0,0.6899
42700.0,0.7597
42710.0,0.7625
42720.0,0.7501
42730.0,0.7569
42740.0,0.7568
42750.0,0.7232
42760.0,0.8006
42770.0,0.7494
42780.0,0.7873
42790.0,0.686
42800.0,0.6853
42810.0,0.6995
42820.0,0.7067
42830.0,0.746
42840.0,0.5894
42850.0,0.5763
42860.0,0.5509
42870.0,0.5171
42880.0,0.5224
42890.0,0.4973
42900.0,0.5196
42910.0,0.6966
42920.0,0.6937
42930.0,0.6944
42940.0,0.7143
42950.0,0.5518
42960.0,0.5313
42970.0,0.5242
42980.0,0.676
42990.0,0.6827
43000.0,0.69
43010.0,0.534
43020.0,0.5164
43030.0,0.5683
43040.0,0.5383
43050.0,0.5463
43060.0,0.5567
43070.0,0.5621
43080.0,0.6377
43090.0,0.6039
43100.0,0.6798
43110.0,0.6313
43120.0,0.6387
43130.0,0.6779
43140.0,0.6604
43150.0,0.6437
43160.0,0.6737
43170.0,0.6835
43180.0,0.7325
43190.0,0.726
43200.0,0.73
43210.0,0.6258
43220.0,0.6226
43230.0,0.5169
43240.0,0.5492
43250.0,0.533
43260.0,0.5184
43270.0,0.5551
43280.0,0.5895
43290.0,0.6193
43300.0,0.6309
43310.0,0.6351
43320.0,0.6503
43330.0,0.639
43340.0,0.6512
43350.0,0.6511
43360.0,0.641
43370.0,0.6751
43380.0,0.6852
43390.0,0.6921
43400.0,0.693
43410.0,0.7134
43420.0,0.5856
43430.0,0.618
43440.0,0.6256
43450.0,0.6016
43460.0,0.6546
43470.0,0.6652
43480.0,0.715
43490.0,0.7367
43500.0,0.741
43510.0,1.0741
43520.0,1.0534
43530.0,1.0612
43540.0,1.1532
43550.0,1.0828
43560.0,1.0979
43570.0,0.8223
43580.0,1.0882
43590.0,1.0283
43600.0,1.0279
43610.0,1.0218
43620.0,0.7987
43630.0,1.0285
43640.0,1.0279
43650.0,1.0193
43660.0,1.0103
43670.0,0.6647
43680.0,0.8518
43690.0,0.6323
43700.0,0.6105
43710.0,0.4127
43720.0,0.423
43730.0,0.4537
43740.0,0.4365
43750.0,1.0286
43760.0,1.0567
43770.0,1.0468
43780.0,1.0589
43790.0,1.0766
43800.0,0.773
43810.0,0.7287
43820.0,0.74
43830.0,1.017
43840.0,1.0477
43850.0,0.6861
43860.0,1.0495
43870.0,0.9919
43880.0,0.4067
43890.0,1.064
43900.0,1.0814
43910.0,0.6904
43920.0,0.6784
43930.0,0.6889
43940.0,0.7666
43950.0,0.784
43960.0,0.7378
43970.0,0.6866
43980.0,0.7287
43990.0,0.4424
44000.0,0.708
44010.0,0.457
44020.0,0.5043
44030.0,0.4762
44040.0,0.784
44050.0,0.4616
44060.0,1.0858
44070.0,1.1209
44080.0,0.4478
44090.0,0.4173
44100.0,0.4096
44110.0,0.7583
44120.0,0.4417
44130.0,0.762
44140.0,0.4251
44150.0,0.7551
44160.0,0.7491
44170.0,0.7463
44180.0,0.7574
44190.0,0.7581
44200.0,0.7629
44210.0,0.4551
44220.0,0.4545
44230.0,0.522
44240.0,0.4887
44250.0,0.8398
44260.0,0.8461
44270.0,0.8399
44280.0,0.6923
44290.0,0.7102
44300.0,0.7111
44310.0,0.7181
44320.0,0.7083
44330.0,0.7164
44340.0,0.7427
44350.0,0.7348
44360.0,0.7461
44370.0,0.5704
44380.0,0.5804
44390.0,0.5656
44400.0,0.5727
44410.0,0.5842
44420.0,0.5818
44430.0,0.8274
44440.0,0.5675
44450.0,0.5837
44460.0,0.5761
44470.0,0.789
44480.0,0.7836
44490.0,0.7803
44500.0,0.785
44510.0,0.6345
44520.0,0.5434
44530.0,0.563
44540.0,0.5311
44550.0,0.5357
44560.0,0.4278
44570.0,0.589
44580.0,0.5189
44590.0,0.7095
44600.0,0.7082
44610.0,0.701
44620.0,0.7227
44630.0,0.5069
44640.0,0.7136
44650.0,0.9432
44660.0,0.9019
44670.0,0.7245
44680.0,0.7087
44690.0,0.717
44700.0,0.9201
44710.0,0.7457
44720.0,0.727
44730.0,0.9157
44740.0,0.9186
44750.0,0.5994
44760.0,0.9209
44770.0,0.9192
44780.0,0.9546
44790.0,0.9895
44800.0,0.6336
44810.0,0.6348
44820.0,0.6427
44830.0,0.6978
44840.0,0.7131
44850.0,0.7284
44860.0,0.7166
44870.0,0.9612
44880.0,0.9454
44890.0,0.9007
44900.0,0.551
44910.0,0.9047
44920.0,0.7121
44930.0,0.867
44940.0,0.7028
44950.0,0.5609
44960.0,0.5645
44970.0,0.5508
44980.0,0.552
44990.0,0.6641
45000.0,0.6667
45010.0,0.7066
45020.0,0.6875
45030.0,0.7338
45040.0,0.702
45050.0,0.6984
45060.0,0.7067
45070.0,1.1631
45080.0,1.1588
45090.0,1.1011
45100.0,0.712
45110.0,0.7008
45120.0,0.6984
45130.0,0.6983
45140.0,0.7563
45150.0,0.7574
45160.0,1.0219
45170.0,0.7014
45180.0,0.6865
45190.0,1.0112
45200.0,0.9865
45210.0,0.9729
45220.0,0.9913
45230.0,0.9919
45240.0,0.97
45250.0,0.733
45260.0,0.6658
45270.0,0.6589
45280.0,0.7248
45290.0,0.6399
45300.0,0.6984
45310.0,0.7167
45320.0,0.7111
45330.0,0.7142
45340.0,0.7071
45350.0,0.5694
45360.0,0.5658
45370.0,0.559
45380.0,0.566
45390.0,0.7312
45400.0,0.5844
45410.0,0.6158
45420.0,0.7158
45430.0,0.578
45440.0,0.7211
45450.0,0.7232
45460.0,0.7102
45470.0,0.7011
45480.0,0.7282
45490.0,0.7221
45500.0,0.5722
45510.0,0.5863
45520.0,0.6128
45530.0,0.612
45540.0,0.6142
45550.0,0.4561
45560.0,0.6058
45570.0,0.4863
45580.0,0.4835
45590.0,0.4759
45600.0,0.4924
45610.0,0.4667
45620.0,0.4719
45630.0,0.4355
45640.0,0.4537
45650.0,0.4614
45660.0,0.4414
45670.0,0.7203
45680.0,0.7168
45690.0,0.7206
45700.0,0.6022
45710.0,0.9109
45720.0,0.9238
45730.0,0.916
45740.0,0.9121
45750.0,0.9061
45760.0,0.9768
45770.0,0.9657
45780.0,0.7451
45790.0,0.738
45800.0,0.8789
45810.0,0.9122
45820.0,0.7379
45830.0,0.7276
45840.0,0.9103
45850.0,0.8826
45860.0,0.7378
45870.0,0.7367
45880.0,0.729
45890.0,0.7498
45900.0,0.3382
45910.0,0.7556
45920.0,0.8778
45930.0,0.8473
45940.0,0.4204
45950.0,0.4305
45960.0,0.4152
45970.0,0.4057
45980.0,0.3945
45990.0,0.7518
46000.0,0.9419
46010.0,0.9639
46020.0,0.9329
46030.0,0.4161
46040.0,0.4156
46050.0,0.4141
46060.0,1.0388
46070.0,1.0521
46080.0,1.0709
46090.0,0.754
46100.0,1.1167
46110.0,0.7558
46120.0,0.7496
46130.0,0.7354
46140.0,0.7657
46150.0,0.7466
46160.0,0.6998
46170.0,0.6852
46180.0,0.9636
46190.0,1.0018
46200.0,0.9819
46210.0,0.7431
46220.0,1.0732
46230.0,0.7403
46240.0,0.7516
46250.0,0.76
46260.0,0.6345
46270.0,0.7369
46280.0,0.7446
46290.0,0.7323
46300.0,0.738
46310.0,0.7476
46320.0,0.636
46330.0,0.6086
46340.0,0.6472
46350.0,0.7382
46360.0,0.732
46370.0,1.1673
46380.0,0.6933
46390.0,0.6942
46400.0,1.1483
46410.0,1.1575
46420.0,1.2001
46430.0,0.7452
46440.0,0.7753
46450.0,0.7151
46460.0,0.7037
46470.0,0.7009
46480.0,0.7275
46490.0,1.162
46500.0,1.1771
46510.0,1.1882
46520.0,1.1273
46530.0,0.616
46540.0,0.618
46550.0,0.6289
46560.0,1.109
46570.0,1.1186
46580.0,0.7827
46590.0,0.8092
46600.0,0.8572
46610.0,0.8701
46620.0,1.0591
46630.0,0.6214
46640.0,1.1036
