time (ps),RMSD to cluster 1 (nm)
208940.0,0.9455
208950.0,0.9163
208960.0,0.4474
208970.0,0.4433
208980.0,0.4444
208990.0,0.9414
209000.0,0.9497
209010.0,0.6857
209020.0,0.4219
209030.0,0.4228
209040.0,1.2265
209050.0,0.3852
209060.0,0.3896
209070.0,1.1993
209080.0,0.3891
209090.0,0.3599
209100.0,0.7177
209110.0,0.3546
209120.0,0.3697
209130.0,0.3713
209140.0,1.3763
209150.0,1.3082
209160.0,1.2816
209170.0,1.342
209180.0,1.3797
209190.0,0.349
209200.0,0.3599
209210.0,1.3315
209220.0,0.6925
209230.0,0.7059
209240.0,0.6871
209250.0,0.6608
209260.0,0.6772
209270.0,0.3354
209280.0,0.6382
209290.0,1.2265
209300.0,1.2343
209310.0,1.3599
209320.0,1.3704
209330.0,1.3741
209340.0,0.5061
209350.0,1.3137
209360.0,1.3243
209370.0,1.3404
209380.0,1.3387
209390.0,1.4096
209400.0,0.5135
209410.0,1.389
209420.0,0.4745
209430.0,0.4766
209440.0,0.4733
209450.0,1.2854
209460.0,1.2803
209470.0,1.4323
209480.0,1.2218
209490.0,1.219
209500.0,0.4568
209510.0,0.4526
209520.0,0.4459
209530.0,0.3725
209540.0,1.2157
209550.0,1.1991
209560.0,1.1584
209570.0,1.1405
209580.0,0.433
209590.0,0.4209
209600.0,0.4194
209610.0,0.3772
209620.0,0.3759
209630.0,0.3761
209640.0,1.1577
209650.0,0.444
209660.0,0.436
209670.0,1.2571
209680.0,1.2203
209690.0,1.2276
209700.0,0.4669
209710.0,0.8935
209720.0,0.9324
209730.0,0.9668
209740.0,0.3671
209750.0,1.2756
209760.0,1.2972
209770.0,1.2964
209780.0,1.3051
209790.0,1.3012
209800.0,1.3481
209810.0,1.3775
209820.0,1.347
209830.0,1.3503
209840.0,1.281
209850.0,1.2781
209860.0,1.3936
209870.0,1.3699
209880.0,1.3781
209890.0,1.3667
209900.0,1.0039
209910.0,0.9907
209920.0,1.4057
209930.0,1.3732
209940.0,1.3573
209950.0,1.3913
209960.0,1.3968
209970.0,1.0109
209980.0,0.9987
209990.0,1.0021
210000.0,0.4291
210010.0,1.0313
210020.0,1.015
210030.0,1.0422
210040.0,1.3174
210050.0,1.2895
210060.0,1.2797
210070.0,1.0599
210080.0,1.0592
210090.0,1.3026
210100.0,0.3681
210110.0,1.2991
210120.0,1.3011
210130.0,1.2901
210140.0,1.2884
210150.0,0.3748
210160.0,0.3785
210170.0,0.3823
210180.0,0.3919
210190.0,0.3808
210200.0,0.3788
210210.0,1.3279
210220.0,0.6166
210230.0,0.6171
210240.0,1.4835
210250.0,1.4612
210260.0,0.602
210270.0,1.4351
210280.0,1.4604
210290.0,1.399
210300.0,1.4391
210310.0,1.4253
210320.0,1.4156
210330.0,1.2945
210340.0,1.4176
210350.0,1.3996
210360.0,1.392
210370.0,0.8042
210380.0,0.8156
210390.0,0.5645
210400.0,0.5642
210410.0,1.277
210420.0,1.2619
210430.0,0.5428
210440.0,1.2094
210450.0,1.4672
210460.0,1.4559
210470.0,1.4227
210480.0,0.3742
210490.0,0.3867
210500.0,0.5757
210510.0,1.3438
210520.0,1.3313
210530.0,1.3175
210540.0,1.3626
210550.0,1.3949
210560.0,1.3745
210570.0,0.4321
210580.0,0.3918
210590.0,0.3988
210600.0,0.8184
210610.0,0.812
210620.0,0.8116
210630.0,0.8059
210640.0,0.7267
210650.0,0.7373
210660.0,0.7948
210670.0,0.7737
210680.0,0.7529
210690.0,0.8935
210700.0,0.889
210710.0,0.8953
210720.0,0.9024
210730.0,0.8964
210740.0,0.8923
210750.0,0.8868
210760.0,0.4043
210770.0,0.4155
210780.0,0.4203
210790.0,0.4218
210800.0,0.423
210810.0,0.3968
210820.0,0.419
210830.0,0.9675
210840.0,0.9523
210850.0,0.9776
210860.0,0.9816
210870.0,0.4466
210880.0,1.1895
210890.0,1.2587
210900.0,1.3298
210910.0,1.2763
210920.0,1.3175
210930.0,1.3177
210940.0,0.7612
210950.0,0.9956
210960.0,0.9732
210970.0,1.0115
210980.0,0.7554
210990.0,1.3537
211000.0,1.3329
211010.0,1.3522
211020.0,0.9512
211030.0,0.3917
211040.0,0.3904
211050.0,0.9653
211060.0,1.0011
211070.0,1.0026
211080.0,1.0003
211090.0,0.9734
211100.0,0.7098
211110.0,0.9336
211120.0,0.3988
211130.0,0.4186
211140.0,0.9763
211150.0,0.9293
211160.0,0.7661
211170.0,0.749
211180.0,0.7515
211190.0,0.7584
211200.0,0.989
211210.0,0.4013
211220.0,0.4362
211230.0,0.6311
211240.0,0.637
211250.0,0.6616
211260.0,0.6269
211270.0,0.6438
211280.0,0.6358
211290.0,0.624
211300.0,0.8807
211310.0,0.8907
211320.0,0.8779
211330.0,0.3904
211340.0,0.4072
211350.0,0.9236
211360.0,0.9209
211370.0,0.9235
211380.0,0.9233
211390.0,0.923
211400.0,0.9172
211410.0,0.8952
211420.0,0.8987
211430.0,0.8823
211440.0,0.7622
211450.0,0.7543
211460.0,0.7753
211470.0,0.3832
211480.0,0.4054
211490.0,0.417
211500.0,0.4056
211510.0,0.7776
211520.0,0.7828
211530.0,0.8053
211540.0,0.4589
211550.0,0.4602
211560.0,1.1065
211570.0,0.7744
211580.0,0.7875
211590.0,0.4488
211600.0,0.4392
211610.0,0.4378
211620.0,1.1634
211630.0,1.1104
211640.0,1.1595
211650.0,1.1634
211660.0,0.4009
211670.0,0.4134
211680.0,1.0707
211690.0,1.0806
211700.0,0.4353
211710.0,1.0989
211720.0,1.1699
211730.0,1.1611
211740.0,1.1649
211750.0,1.1417
211760.0,1.1127
211770.0,1.1386
211780.0,1.1586
211790.0,1.1163
211800.0,1.0774
211810.0,0.4699
211820.0,0.4618
211830.0,0.4504
211840.0,0.4368
211850.0,0.799
211860.0,0.8059
211870.0,0.7675
211880.0,0.7614
211890.0,0.7472
211900.0,0.7477
211910.0,0.7857
211920.0,0.7893
211930.0,0.7773
211940.0,0.9767
211950.0,0.7918
211960.0,1.0017
211970.0,1.0127
211980.0,1.0075
211990.0,0.9836
212000.0,1.0079
212010.0,0.9902
212020.0,0.9636
212030.0,1.0376
212040.0,1.024
212050.0,1.0179
212060.0,1.0025
212070.0,1.0721
212080.0,1.0251
212090.0,1.0052
212100.0,1.0466
212110.0,1.0677
212120.0,1.0327
212130.0,0.9492
212140.0,0.9428
212150.0,0.9237
212160.0,0.9328
212170.0,0.9693
212180.0,0.7416
212190.0,1.008
212200.0,0.7687
212210.0,0.7843
212220.0,0.8091
212230.0,0.8301
212240.0,0.8388
212250.0,0.6134
212260.0,0.599
212270.0,0.8511
212280.0,1.0985
212290.0,1.0911
212300.0,1.0378
212310.0,1.0367
212320.0,1.0523
212330.0,1.009
212340.0,1.0583
212350.0,1.0727
212360.0,0.9993
212370.0,1.1497
212380.0,0.9933
212390.0,1.078
212400.0,1.0532
212410.0,1.2016
212420.0,1.2085
212430.0,1.2102
212440.0,1.1859
212450.0,1.2392
212460.0,0.9636
212470.0,0.978
212480.0,1.0137
212490.0,1.0022
212500.0,1.0241
212510.0,1.0018
212520.0,0.9964
212530.0,1.0198
212540.0,1.0006
212550.0,1.0459
212560.0,1.0687
212570.0,1.0524
212580.0,0.8512
212590.0,0.829
212600.0,0.8481
212610.0,0.8552
212620.0,0.3851
212630.0,0.8191
212640.0,0.8056
212650.0,0.8396
212660.0,0.7783
212670.0,0.7775
212680.0,0.7663
212690.0,0.775
212700.0,0.8684
212710.0,0.8512
212720.0,0.8684
212730.0,0.8833
212740.0,0.8878
212750.0,0.8687
212760.0,0.6932
212770.0,0.8722
212780.0,0.8638
212790.0,0.8616
212800.0,0.869
212810.0,0.7085
212820.0,0.7156
212830.0,0.731
212840.0,0.719
212850.0,0.7168
212860.0,0.4562
212870.0,0.4655
212880.0,0.4182
212890.0,0.4528
212900.0,0.7388
212910.0,0.7448
212920.0,1.2641
212930.0,1.2605
212940.0,1.2344
212950.0,1.2908
212960.0,0.73
212970.0,0.7182
212980.0,1.2127
212990.0,1.557
213000.0,0.7092
213010.0,1.5286
213020.0,0.7062
213030.0,1.5135
213040.0,1.5179
213050.0,0.7284
213060.0,0.7225
213070.0,0.719
213080.0,1.532
213090.0,1.4802
213100.0,0.8966
213110.0,0.9151
213120.0,0.3481
213130.0,0.3457
213140.0,0.8928
213150.0,0.3165
213160.0,1.461
213170.0,1.4407
213180.0,1.4159
213190.0,1.4476
213200.0,0.293
213210.0,1.5165
213220.0,0.7475
213230.0,0.7362
213240.0,0.9226
213250.0,0.9343
213260.0,0.9269
213270.0,0.9227
213280.0,1.4402
213290.0,0.9267
213300.0,1.4037
213310.0,1.361
213320.0,0.382
213330.0,1.342
213340.0,0.4116
213350.0,0.4566
213360.0,1.3503
213370.0,1.3389
213380.0,1.3611
213390.0,0.4952
213400.0,1.3425
213410.0,1.3223
213420.0,1.3283
213430.0,1.3392
213440.0,1.3872
213450.0,1.3429
213460.0,1.3273
213470.0,1.4326
213480.0,1.4409
213490.0,1.4311
213500.0,1.4147
213510.0,1.3448
213520.0,1.312
213530.0,1.3107
213540.0,1.32
213550.0,1.3212
213560.0,1.3002
213570.0,1.3223
213580.0,1.3337
213590.0,1.2868
213600.0,1.3338
213610.0,1.3252
213620.0,1.2757
213630.0,1.2821
213640.0,1.2336
213650.0,1.22
213660.0,1.2634
213670.0,1.2573
213680.0,1.2543
213690.0,1.1999
213700.0,1.0731
213710.0,1.052
213720.0,1.0254
213730.0,1.0651
213740.0,1.0412
213750.0,1.1698
213760.0,0.4776
213770.0,0.4741
213780.0,1.177
213790.0,1.1962
213800.0,1.1864
213810.0,1.1848
213820.0,1.2497
213830.0,1.2254
213840.0,1.2012
213850.0,1.2096
213860.0,1.2055
213870.0,1.1975
213880.0,1.2052
213890.0,1.1928
213900.0,1.2126
213910.0,1.2342
213920.0,1.2266
213930.0,0.8467
213940.0,0.4596
213950.0,0.4541
213960.0,0.4706
213970.0,0.4578
213980.0,0.4452
213990.0,1.2819
214000.0,1.3003
214010.0,1.3007
214020.0,1.2961
214030.0,1.2433
214040.0,0.8841
214050.0,0.4906
214060.0,1.2455
214070.0,1.2437
214080.0,0.875
214090.0,0.377
214100.0,0.3685
214110.0,0.3815
214120.0,0.8741
214130.0,0.8735
214140.0,0.8638
214150.0,0.8526
214160.0,0.8777
214170.0,0.8783
214180.0,0.4039
214190.0,0.3978
214200.0,0.374
214210.0,0.4097
214220.0,0.6155
214230.0,0.3937
214240.0,0.6592
214250.0,0.6609
214260.0,0.6627
214270.0,0.7331
214280.0,0.718
214290.0,0.7162
214300.0,0.6995
214310.0,0.3863
214320.0,1.1767
214330.0,0.4075
214340.0,0.425
214350.0,0.7169
214360.0,0.7084
214370.0,0.7115
214380.0,0.4243
214390.0,0.7132
214400.0,0.7222
214410.0,0.7447
214420.0,0.7281
214430.0,0.7198
214440.0,0.7493
214450.0,0.708
214460.0,0.6877
214470.0,0.7284
214480.0,0.68
214490.0,0.6538
214500.0,0.6708
214510.0,0.7838
214520.0,0.7601
214530.0,0.7941
214540.0,0.7912
214550.0,0.7915
214560.0,0.8271
214570.0,0.7731
214580.0,0.7242
214590.0,0.8316
214600.0,0.5226
214610.0,0.7414
214620.0,0.5128
214630.0,0.519
214640.0,0.5224
214650.0,1.2517
214660.0,1.2278
214670.0,0.8092
214680.0,1.2122
214690.0,1.2165
214700.0,0.9147
214710.0,0.9449
214720.0,0.9671
214730.0,0.9614
214740.0,0.9596
214750.0,1.3839
214760.0,1.3373
214770.0,0.9477
214780.0,0.9524
214790.0,0.9201
214800.0,0.7891
214810.0,0.7998
214820.0,0.8923
214830.0,1.3994
214840.0,0.9911
214850.0,1.3959
214860.0,0.9533
214870.0,0.9309
214880.0,0.9617
214890.0,0.7955
214900.0,0.8086
214910.0,0.9342
214920.0,0.911
214930.0,0.9218
214940.0,0.9055
214950.0,0.9591
214960.0,0.7993
214970.0,0.7842
214980.0,1.0467
214990.0,1.0309
215000.0,1.0027
215010.0,1.0242
215020.0,0.7725
215030.0,0.9927
215040.0,0.9702
215050.0,0.9762
215060.0,1.012
215070.0,0.6423
215080.0,0.6765
215090.0,0.6785
215100.0,0.6894
215110.0,0.9361
215120.0,0.9461
215130.0,0.9396
215140.0,0.9977
215150.0,0.9624
215160.0,0.7058
215170.0,1.1682
215180.0,1.2071
215190.0,0.6938
215200.0,0.6666
215210.0,0.6711
215220.0,0.991
215230.0,0.6833
215240.0,0.6786
215250.0,0.9751
215260.0,0.9627
215270.0,0.9565
215280.0,0.9602
215290.0,0.9596
215300.0,0.9012
215310.0,0.8746
215320.0,0.8496
215330.0,0.7058
215340.0,0.9259
215350.0,1.3506
215360.0,1.3542
215370.0,1.3254
215380.0,0.8046
215390.0,0.8069
215400.0,0.8062
215410.0,1.3326
215420.0,1.3257
215430.0,0.7375
215440.0,0.7087
215450.0,0.6803
215460.0,0.3098
215470.0,0.3184
215480.0,0.3263
215490.0,0.32
215500.0,0.3099
215510.0,0.3166
215520.0,0.3306
215530.0,0.5751
215540.0,0.5918
215550.0,1.3156
215560.0,0.6225
215570.0,0.6016
215580.0,0.7231
215590.0,0.738
215600.0,0.7187
215610.0,0.5947
215620.0,0.5821
215630.0,0.7727
215640.0,0.7726
215650.0,0.861
215660.0,0.8526
215670.0,0.6167
215680.0,1.3245
215690.0,0.6143
215700.0,0.6088
215710.0,0.5997
215720.0,0.5904
215730.0,0.6078
215740.0,0.6242
215750.0,0.6686
215760.0,1.2873
215770.0,0.6952
215780.0,0.704
215790.0,1.2865
215800.0,0.7133
215810.0,0.7048
215820.0,0.799
215830.0,0.705
215840.0,0.6973
215850.0,1.2407
215860.0,0.6898
215870.0,0.694
215880.0,0.652
215890.0,0.7256
215900.0,0.734
215910.0,0.6913
215920.0,0.8047
215930.0,0.7949
215940.0,0.8102
215950.0,0.6684
215960.0,0.6846
215970.0,1.013
215980.0,0.4815
215990.0,0.4755
216000.0,0.4773
216010.0,0.4719
216020.0,0.4939
216030.0,0.7074
216040.0,0.7041
216050.0,0.6972
216060.0,0.4937
216070.0,0.4814
216080.0,0.5196
216090.0,0.6408
216100.0,0.6618
216110.0,0.4971
216120.0,0.6685
216130.0,0.5153
216140.0,0.5011
216150.0,0.6671
216160.0,0.7508
216170.0,0.6788
216180.0,0.6533
216190.0,0.6455
216200.0,0.6928
216210.0,0.7734
216220.0,0.7941
216230.0,0.7863
216240.0,0.812
216250.0,0.7292
216260.0,0.7548
216270.0,0.4618
216280.0,0.73
216290.0,0.7636
216300.0,0.7638
216310.0,0.7816
216320.0,0.7533
216330.0,0.8211
216340.0,0.8418
216350.0,0.8056
216360.0,0.8038
216370.0,0.3
216380.0,0.7413
216390.0,0.7123
216400.0,0.7324
216410.0,0.7409
216420.0,0.4963
216430.0,1.1397
216440.0,1.1459
216450.0,1.1745
216460.0,1.0087
216470.0,0.9858
216480.0,0.6899
216490.0,0.7015
216500.0,0.9429
216510.0,0.6688
216520.0,0.6788
216530.0,0.7099
216540.0,0.7108
216550.0,0.6447
216560.0,1.1512
216570.0,0.6553
216580.0,0.7196
216590.0,0.7211
216600.0,0.673
216610.0,0.6814
216620.0,0.6088
216630.0,0.6006
216640.0,0.6095
216650.0,0.3287
216660.0,0.3068
216670.0,0.6181
216680.0,0.5847
216690.0,0.6607
216700.0,0.6331
216710.0,0.6398
216720.0,0.6798
216730.0,0.3381
216740.0,0.6131
216750.0,0.6391
216760.0,0.3214
216770.0,0.3182
216780.0,0.6505
216790.0,0.308
216800.0,0.3131
216810.0,0.4633
216820.0,0.4567
216830.0,0.6669
216840.0,0.6843
216850.0,0.6627
216860.0,0.6229
216870.0,1.0628
216880.0,0.6118
216890.0,0.6338
216900.0,0.6574
216910.0,0.7033
216920.0,0.9527
216930.0,0.9228
216940.0,0.957
216950.0,0.9687
216960.0,0.9814
216970.0,0.9414
216980.0,0.9428
216990.0,0.9067
217000.0,0.8294
217010.0,0.8193
217020.0,0.9175
217030.0,0.6452
217040.0,0.6489
217050.0,0.6302
217060.0,0.6349
217070.0,0.7727
217080.0,0.6576
217090.0,0.7445
217100.0,0.6542
217110.0,0.6646
217120.0,0.6465
217130.0,0.6701
217140.0,0.6938
217150.0,0.661
217160.0,0.6921
217170.0,0.5649
217180.0,0.6776
217190.0,0.5842
217200.0,0.5859
217210.0,0.6484
217220.0,0.5771
217230.0,0.6652
217240.0,0.5629
217250.0,0.5776
217260.0,0.6231
217270.0,0.5549
217280.0,0.5624
217290.0,0.5793
217300.0,0.5801
217310.0,0.8355
217320.0,0.876
217330.0,0.7607
217340.0,0.5795
217350.0,0.5843
217360.0,0.5743
217370.0,0.7376
217380.0,0.5941
217390.0,0.5863
217400.0,0.5896
217410.0,0.4491
217420.0,0.355
217430.0,0.3668
217440.0,0.3739
217450.0,0.9091
217460.0,0.5932
217470.0,0.5852
217480.0,0.9193
217490.0,0.9269
217500.0,0.9005
217510.0,0.863
217520.0,0.8352
217530.0,0.854
217540.0,0.3548
217550.0,0.3688
217560.0,0.3597
217570.0,0.3952
217580.0,0.3918
217590.0,0.8466
217600.0,0.369
217610.0,0.3704
217620.0,0.3849
217630.0,0.8284
217640.0,0.8501
217650.0,0.8615
217660.0,0.858
217670.0,0.8582
217680.0,0.9119
217690.0,0.8955
217700.0,0.8887
217710.0,0.9011
217720.0,0.5199
217730.0,0.8426
217740.0,0.7129
217750.0,0.8726
217760.0,0.8407
217770.0,0.8395
217780.0,0.9188
217790.0,0.9296
217800.0,0.7013
217810.0,0.7136
217820.0,0.7119
217830.0,0.7375
217840.0,0.7169
217850.0,0.7228
217860.0,0.7097
217870.0,0.7023
217880.0,0.69
217890.0,0.6831
217900.0,0.6911
217910.0,0.8318
217920.0,0.8504
217930.0,0.8741
217940.0,0.3689
217950.0,0.9134
217960.0,0.8439
217970.0,0.8567
217980.0,0.7177
217990.0,0.7357
218000.0,0.7431
218010.0,0.7441
218020.0,0.7932
218030.0,0.3273
218040.0,0.7808
218050.0,0.7058
218060.0,0.7316
218070.0,0.4448
218080.0,0.7921
218090.0,0.7677
218100.0,0.7537
218110.0,0.7183
218120.0,0.7044
218130.0,0.7452
218140.0,0.727
218150.0,0.7416
218160.0,0.7267
218170.0,0.719
218180.0,0.7029
218190.0,0.7243
218200.0,0.6999
218210.0,0.7221
218220.0,0.7995
218230.0,0.7978
218240.0,0.7813
218250.0,0.7695
218260.0,0.7979
218270.0,0.7786
218280.0,0.7953
218290.0,0.8211
218300.0,0.6914
218310.0,0.6945
218320.0,0.8171
218330.0,0.797
218340.0,0.6629
218350.0,0.6687
218360.0,0.6595
218370.0,0.9952
218380.0,0.6688
218390.0,0.6842
218400.0,0.6627
218410.0,0.7589
218420.0,0.7409
218430.0,1.1303
218440.0,1.1312
218450.0,0.8438
218460.0,0.8377
218470.0,1.0718
218480.0,1.0334
218490.0,0.8222
218500.0,1.071
218510.0,1.0911
218520.0,0.8312
218530.0,0.8317
218540.0,1.0862
218550.0,1.0456
218560.0,1.1419
218570.0,1.1004
218580.0,1.0934
218590.0,1.1272
218600.0,1.1198
218610.0,1.1333
218620.0,1.1285
218630.0,1.1691
218640.0,0.7732
218650.0,1.2038
218660.0,0.785
218670.0,0.6374
218680.0,0.8364
218690.0,0.8527
218700.0,0.8007
218710.0,0.792
218720.0,0.8738
218730.0,0.8611
218740.0,0.8532
218750.0,0.8412
218760.0,0.7335
218770.0,0.8648
218780.0,0.7359
218790.0,0.8565
218800.0,0.6074
218810.0,0.6436
218820.0,0.6501
218830.0,0.6377
218840.0,0.672
218850.0,0.6762
218860.0,0.6634
218870.0,0.6437
218880.0,0.6689
218890.0,0.6588
218900.0,0.6672
218910.0,0.6228
218920.0,0.6576
218930.0,0.6816
218940.0,0.6802
218950.0,0.69
218960.0,0.6934
218970.0,1.1292
218980.0,1.1766
218990.0,0.7158
219000.0,0.8541
219010.0,0.719
219020.0,0.7154
219030.0,0.7096
219040.0,0.7423
219050.0,0.761
219060.0,0.797
219070.0,0.7936
219080.0,0.7711
219090.0,0.7342
219100.0,0.7634
219110.0,0.7786
219120.0,0.7795
219130.0,0.7574
219140.0,0.7476
219150.0,0.6204
219160.0,0.6043
219170.0,0.6012
219180.0,0.6083
219190.0,0.6095
219200.0,0.3243
219210.0,0.7161
219220.0,0.3396
219230.0,0.324
219240.0,0.6178
219250.0,0.6208
219260.0,0.6217
219270.0,0.6156
219280.0,0.7295
219290.0,0.7163
219300.0,0.7298
219310.0,0.6188
219320.0,0.6216
219330.0,0.6264
219340.0,0.7117
219350.0,0.7036
219360.0,0.7073
219370.0,0.7749
219380.0,1.4827
219390.0,0.8132
219400.0,0.7776
219410.0,0.709
219420.0,0.7711
219430.0,0.7918
219440.0,0.801
219450.0,0.8055
219460.0,0.7573
219470.0,0.782
219480.0,0.8018
219490.0,0.7901
219500.0,0.7917
219510.0,0.7785
219520.0,0.7662
219530.0,0.7444
219540.0,0.7248
219550.0,0.748
219560.0,0.7442
219570.0,0.7152
219580.0,1.3381
219590.0,0.6622
219600.0,0.6597
219610.0,1.3135
219620.0,1.2322
219630.0,1.514
219640.0,1.1636
219650.0,1.1998
219660.0,1.1974
219670.0,1.192
219680.0,1.1923
219690.0,1.1685
219700.0,1.1745
219710.0,1.2005
219720.0,1.1619
219730.0,1.1444
219740.0,1.2864
219750.0,1.1826
219760.0,1.2182
219770.0,1.2419
219780.0,1.2047
219790.0,1.2394
219800.0,1.1979
219810.0,1.223
219820.0,0.9869
219830.0,0.9953
219840.0,1.1738
219850.0,1.011
219860.0,1.0143
219870.0,1.0333
219880.0,1.2529
219890.0,1.2712
219900.0,1.1644
219910.0,1.1728
219920.0,1.1542
219930.0,1.3403
219940.0,1.1493
219950.0,1.1985
219960.0,1.3692
219970.0,1.3734
219980.0,1.3146
219990.0,1.3674
220000.0,0.7943
220010.0,0.7724
220020.0,0.789
220030.0,0.7954
220040.0,0.8014
220050.0,0.7896
220060.0,0.7942
220070.0,1.2435
220080.0,1.272
220090.0,0.6846
220100.0,0.6566
220110.0,1.0056
220120.0,0.6546
220130.0,0.6562
220140.0,1.0896
220150.0,1.2596
220160.0,1.222
220170.0,1.2596
220180.0,1.2303
220190.0,1.2342
220200.0,1.0344
220210.0,0.8597
220220.0,0.8745
220230.0,0.6495
220240.0,0.859
220250.0,0.8566
220260.0,0.8659
220270.0,0.8511
220280.0,0.8722
220290.0,0.9062
220300.0,0.8956
220310.0,0.8902
220320.0,0.8837
220330.0,0.6095
220340.0,0.5985
220350.0,0.5707
220360.0,0.5882
220370.0,0.594
220380.0,0.9327
220390.0,0.95
220400.0,0.9243
220410.0,0.9349
220420.0,0.9655
220430.0,0.9765
220440.0,0.9175
220450.0,0.9293
220460.0,0.9253
220470.0,0.9725
220480.0,0.9473
220490.0,1.5107
220500.0,1.5013
220510.0,0.9765
220520.0,0.9221
220530.0,0.9514
220540.0,0.6368
220550.0,0.9441
220560.0,0.3461
220570.0,0.3391
220580.0,0.3357
220590.0,0.9428
220600.0,0.9434
220610.0,0.9423
220620.0,1.2865
220630.0,0.3491
220640.0,1.331
220650.0,1.3371
220660.0,0.6425
220670.0,0.637
220680.0,0.621
220690.0,0.6394
220700.0,0.6411
220710.0,0.6314
220720.0,0.6349
220730.0,0.6083
220740.0,0.6111
220750.0,0.6245
220760.0,0.6289
220770.0,0.61
220780.0,0.3427
220790.0,0.3339
220800.0,1.0483
220810.0,0.5612
220820.0,0.6057
220830.0,0.6203
220840.0,1.0593
220850.0,1.0303
220860.0,1.0364
220870.0,1.0336
220880.0,1.04
220890.0,0.3765
220900.0,0.3825
220910.0,0.3745
220920.0,0.3516
220930.0,0.3323
220940.0,0.3274
220950.0,0.33
220960.0,0.5814
220970.0,0.5468
220980.0,0.5685
220990.0,1.0243
221000.0,1.0307
221010.0,0.9765
221020.0,0.9736
221030.0,0.9758
221040.0,0.9385
221050.0,0.928
221060.0,0.6189
221070.0,0.5982
221080.0,0.6108
221090.0,0.635
221100.0,0.5802
221110.0,0.749
221120.0,0.7186
221130.0,0.3523
221140.0,0.6222
221150.0,0.3436
221160.0,0.6174
221170.0,0.9738
221180.0,0.9229
221190.0,0.8989
221200.0,1.3429
221210.0,1.3772
221220.0,1.3953
221230.0,1.3751
221240.0,1.3656
221250.0,1.4066
221260.0,1.3167
221270.0,1.2963
221280.0,1.2539
221290.0,1.3529
221300.0,0.3135
221310.0,0.3228
221320.0,1.3468
221330.0,1.3413
221340.0,1.3229
221350.0,1.3435
221360.0,1.3351
221370.0,0.9175
221380.0,0.9221
221390.0,0.965
221400.0,0.9612
221410.0,1.006
221420.0,0.9731
221430.0,0.3601
221440.0,0.3547
221450.0,0.9679
221460.0,0.9391
221470.0,0.9465
221480.0,0.953
221490.0,0.3617
221500.0,0.3654
221510.0,0.3547
221520.0,1.3246
221530.0,0.3795
221540.0,0.3795
221550.0,1.3094
221560.0,1.3147
221570.0,1.2965
221580.0,1.2604
221590.0,1.265
221600.0,1.2648
221610.0,1.2573
221620.0,1.247
221630.0,1.2218
221640.0,1.2611
221650.0,1.2881
221660.0,0.6978
221670.0,0.6783
221680.0,0.6698
221690.0,1.0824
221700.0,0.6898
221710.0,1.2718
221720.0,0.688
221730.0,0.7462
221740.0,1.2053
221750.0,1.1471
221760.0,0.7007
221770.0,0.7106
221780.0,0.7017
221790.0,0.6536
221800.0,0.6542
221810.0,0.6801
221820.0,0.6796
221830.0,0.628
221840.0,0.6535
221850.0,1.3393
221860.0,1.34
221870.0,0.7971
221880.0,0.6932
221890.0,0.7182
221900.0,0.7248
221910.0,0.7132
221920.0,0.7449
221930.0,0.7045
221940.0,0.7131
221950.0,0.6897
221960.0,0.6328
221970.0,0.6551
221980.0,0.6548
221990.0,1.3576
222000.0,0.6574
222010.0,1.4345
222020.0,1.4321
222030.0,1.4364
222040.0,0.6064
222050.0,0.6237
222060.0,1.4421
222070.0,1.5004
222080.0,0.5949
222090.0,0.5804
222100.0,0.6633
222110.0,1.2772
222120.0,0.6431
222130.0,1.1939
222140.0,1.1552
222150.0,1.1076
222160.0,1.4453
222170.0,1.4652
222180.0,0.5902
222190.0,1.457
222200.0,1.42
222210.0,1.0439
222220.0,1.0708
222230.0,0.6205
222240.0,0.6367
222250.0,0.6195
222260.0,0.6367
222270.0,1.2181
222280.0,1.2073
222290.0,0.9775
222300.0,0.9617
222310.0,0.6275
222320.0,0.672
222330.0,0.6859
222340.0,0.6573
222350.0,0.6702
222360.0,0.9181
222370.0,0.6679
222380.0,0.7011
222390.0,0.6842
222400.0,0.5372
222410.0,0.5362
222420.0,0.5403
222430.0,0.5718
222440.0,0.5365
222450.0,0.5671
222460.0,1.1245
222470.0,1.0958
222480.0,0.5965
222490.0,0.5814
222500.0,0.5906
222510.0,0.5633
222520.0,1.1779
222530.0,1.1421
222540.0,1.1438
222550.0,0.5993
222560.0,0.6104
222570.0,0.5417
222580.0,0.5466
222590.0,0.5632
222600.0,0.5596
222610.0,0.5609
222620.0,0.6376
222630.0,0.6086
222640.0,0.6245
222650.0,0.628
222660.0,0.6211
222670.0,0.6249
222680.0,0.6353
222690.0,0.6129
222700.0,0.6295
222710.0,0.6352
222720.0,1.0133
222730.0,0.5834
222740.0,0.5997
222750.0,0.5593
222760.0,0.6198
222770.0,0.6052
222780.0,0.6191
222790.0,0.6476
222800.0,0.6133
222810.0,0.6082
222820.0,1.0006
222830.0,1.0774
222840.0,1.0118
222850.0,1.0333
222860.0,1.055
222870.0,0.9981
222880.0,0.6191
222890.0,0.6521
222900.0,0.6435
222910.0,0.6634
222920.0,0.6423
222930.0,1.157
222940.0,0.6215
222950.0,0.6003
222960.0,0.7682
222970.0,0.8055
222980.0,0.8448
222990.0,0.8431
223000.0,0.9726
223010.0,0.966
223020.0,0.8673
223030.0,0.8829
223040.0,0.8248
